,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
759,Data Engineer: Data Integration,"Introduction
At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.

Your Role and Responsibilities

As Data engineer, you will develop and move data from the operational and external environments to the business intelligence environment using Ab Initio software. Skills include designing and developing extract, transform and load (ETL) processes.
Responsibilities:
Coordinate with multiple technical teams to ensure apt integration of functions to identify and define necessary system enhancements to deploy new products and process improvements
Provide expertise in area and advanced knowledge of applications programming and ensure application design adheres to the overall architecture blueprint
Utilize advanced knowledge of system flow and develop standards for coding, testing, debugging, and implementation
Develop comprehensive knowledge of how areas of business, such as architecture and infrastructure, integrate to accomplish business goals
Resolve variety of high impact problems/projects through in-depth evaluation of complex business processes, system processes, and industry standards
Provide in-depth analysis with interpretive thinking to define issues and develop innovative solutions

Required Technical and Professional Expertise
Minimum 4+ years of experience in Abinitio development
Expertise in advanced Abinitio components
Ability to demonstrate micro / macro designing and familiar with Unix Commands and basic work experience in Unix Shell Scripting
Demonstrated ability in solutioning covering data ingestion, data cleansing, ETL, data mart creation and exposing data for consumers
Preferred Technical and Professional Expertise
You love collaborative environments that use agile methodologies to encourage creative design thinking and find innovative ways to develop with cutting edge technologies
Ambitious individual who can work under their own direction towards agreed targets/goals and with creative approach to work
Intuitive individual with an ability to manage change and proven time management
Proven interpersonal skills while contributing to team effort by accomplishing related results as needed
Up-to-date technical knowledge by attending educational workshops, reviewing publications
About Business Unit
IBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is the backbone of the world's economy. IBM Services partners with the world's leading companies in over 170 countries to build smarter business by reimagining and reinventing through technology, with its outcome-focused methodologies, industry-leading portfolio and world class research and operations expertise leading to results-driven innovation and enduring excellence.

Your Life @ IBM
What matters to you when youre looking for your next career challenge?

Maybe you want to get involved in work that really changes the world. What about somewhere with incredible and diverse career and development opportunities where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.

Impact. Inclusion. Infinite Experiences. Do your best work ever.

About IBM
IBMs greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries

Location Statement
For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.",3.9,"IBM
3.9",Kolkata,"Armonk, NY",10000+ employees,1911,Company - Public,IT Services,Information Technology,₹500+ billion (INR),"Amazon, Accenture, Microsoft"
760,Data Analyst,"Looking for freshers with some knowledge on data analytics
mainly for marketing
Should have relevant knowledge
Job Types: Part-time, Internship, Fresher
Salary: ₹8,000.00 to ₹14,000.00 /year
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19",-1,"IBM
3.9",Ernakulam,-1,-1,-1,-1,-1,-1,-1,-1
761,Data Analyst,"Looking for a Data Analyst (Freshers only) to Analyze data and communicate results to client, often with the aid of Automation techniques and software.

Responsibilities and Duties:
Develop data mining processes for large data files.
Getting the data collected from various sources.
Assess accuracy of new data sources and data gathering techniques.
Processing, cleansing, and verifying the integrity of data used for analysis.
Skills Required:
Qualification - Any degree
Experience - Freshers only
Excellent Analytical and Statistical skill.
Good English communication skills.
Must be able to learn, understand, and apply new technologies.
Work location: Trivandrum

Job Type: Full-time

Education:
Bachelor's (Preferred)",-1,ACUWIN INNOVATIONS Pvt Ltd.,Thiruvananthapuram,-1,-1,-1,-1,-1,-1,-1,-1
762,Machine Learning Engineer,"OakNorth is the next-generation credit and monitoring platform that provides banks and lending institutions with the insight and foresight needed to create a better borrowing experience for the Missing Middle – the growth business who are the backbones of communities and economies globally but who have been in banking’s blind spot for decades.

The business was founded in 2015 by Rishi Khosla and Joel Perlman, who previously co-founded Copal Amba and grew it to 3,000 employees over 12 years, before selling it to Moody’s (NYSE: MCO) in 2014, returning 125 times capital to seed investors.

Since its inception, OakNorth has secured over $1bn from several investors, including: Clermont Group, Coltrane, EDBI of Singapore, GIC, Indiabulls, NIBC, Toscafund, and SoftBank’s Vision Fund.

The Platform has been deployed at various banks across North America, Europe, and Asia, and in the UK where OakNorth lends off of its own balance sheet via OakNorth Bank. The platform has helped OakNorth Bank become the fastest-growing business in Europe according to the Financial Times FT 1000 (2020), profitably lending over £4bn to date. In terms of the impact this has had on the economy, OakNorth Bank’s loans have directly helped with the creation of 13,000 new homes and 17,000 new jobs in the UK, as well as adding several billion pounds to the economy.

With offices in London, New York, Manchester, Singapore, Hong Kong, Shanghai, Istanbul, Gurgaon and Bangalore, the global team across the OakNorth Holdings group is over 800 people.

SME are crucial in global economy. Although they account for 99% of business in the UK/US, their financing need is increasingly difficult to be met by major banks, due to higher risk of default and heterogeneity of different sectors in SME.
To solve these challenges, OakNorth is building a platform to improve productivity of SME lenders. From credit appraisal, to loan monitoring, the OakNorth Machine Learning team has identified multiple key areas that can be optimised by recent advances in Machine Learning (ML), Natural Language Processing (NLP), Computer Vision (CV), and Information Retrieval (IR).
We are looking for a passionate machine learning and/or software engineer who will be joining the fastest growing and profitable fintech in Bangalore. You enjoy solving challenging tasks, creating and maintaining impactful and data-driven products with innovative techniques.
We expect you to
have experience in ML, CV, NLP, IR, or related fields
have a master (or PhD) degree with 3 years' experience in industry
able to learn new technologies and comprehend academic literatures independently.
We would love to see
Experience with modern deep learning frameworks (e.g. PyTorch, Tensorflow, Jax)
Experience working on distributed software system (e.g. Spark, Hadoop, ElasticSearch)
Publications in related academic venues (e.g. ACL, CVPR, EMNLP, ICML, KDD, NeurIPS)
You will
Convert research findings into production-level software systems and maintain them.
Research and evaluate techniques that can improve/solve a concrete business workflow/problem.
Work with domain experts to shape the future of our platform.
Thank you very much for your interest in OakNorth. We are happy to consider you for roles within our group of companies. If we can identify a match between your skill set and our immediate recruiting needs, please expect to hear from us very soon. If we are unable to identify a fit in the near term, please note that we intend to retain the data you send to us so we may contact you in the future.",4.1,"OakNorth Bank
4.1",Bengaluru,"London, United Kingdom",51 to 200 employees,2015,Company - Private,Lending,Finance,Unknown / Non-Applicable,-1
763,Associate Scientist,"Designation: Research Associate / Senior Research Associate

Job Location: Bengaluru

Department: Analytical Discovery Chemistry

About Syngene

Incorporated in 1993, Syngene International Ltd. is an innovation-focused global discovery, development and manufacturing organization providing integrated scientific services to the pharmaceutical, biotechnology, nutrition, animal health, consumer goods and specialty chemical industries around the world. Syngene’ s clientele includes world leaders such as Bristol-Myers Squibb, Baxter, Amgen, GSK, Merck KGaA and Herbalife. Its innovative culture is driven by the passion of its 4240- strong team of scientists who work with clients from around the world to solve their scientific problems, improve R&D productivity, speed up time to market and lower the cost of innovation .

Job Description

Key Responsibilities:
Performing the analysis (HPLC/LCMS) and its documentation as per the procedure .
Upload analytical data in SAP and update the sample analysis status.
Review and approval of analytical data.
Calibration and documentation as per the schedule
Adherence to Product specifications, all operating procedures and other laboratory practices.
Corrective and preventive actions as and where applicable
Generation and maintenance of Quality Records.
Effective communication with Discovery Chemistry Analytical R&D group leaders and Discovery chemistry team to resolve the issues.
Giving technical inputs and coordinating with the document team personnel for the preparation of documents.
Maintenance of the Auditable documents & product traceability.
Attend training on environment, health, and safety (EHS) measures imparted company
Follow environment, health, and safety (EHS) requirements at all times in the workplace ensuring individual and lab/plant safety

Educational Qualification:
Master’s Degree in a Chemistry

Technical/functional Skills:
Should be familiar with analytical method development using HPLC/LCMS and Preparative purification
Hands on experience with analytical instruments such as HPLC/GC/LCMS
Theoretical knowledge in various analytical techniques and skills in analytical data interpretation

Experience:
0-4 years

Behavioral/Functional Skills:
Able to follow instructions and perform the tasks under the supervision of the project leader
Fair interpersonal skills
Good Team player

Equal Opportunity Employer:
It is the policy of Syngene to provide equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by applicable legislation or local law. In addition, Syngene will provide reasonable accommodations for qualified individuals with disabilities.",3.5,"Syngene
3.5",India,"BENGALURU, India",1001 to 5000 employees,1994,Unknown,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,₹500+ billion (INR),-1
764,Big Data Engineer,"CAREERS

Big Data Engineer

Bengaluru, India
JOB DESCRIPTION

Develops data architectures and pipelines by;
Understanding requirements;
Understanding deadlines;
Understanding systems flow, data usage, and work processes;
Working in tandem with the Analytics team and providing inputs as and when required
Investigating problem areas;
Follow Agile and Scrum practices;
Be thought partner to the onsite counterpart in creating the data charter for the client
Should be able to lead client calls and answer design specific queries
Documents and demonstrates solutions by developing documentation in the forms of flowcharts, layouts, diagrams, charts, code comments and clear code;
Provides information by collecting, analyzing, and summarizing development and service issues;
Accomplishes engineering and organization mission by completing related results as needed and on time with high quality;
THE IDEAL CANDIDATE WILL

Thorough understanding of the entire Hadoop Ecosystem
Should have created convoluted data-pipelines
Should have expertise with more than one of the following Hive, Map Reduce, Pig, Oozy, Spark
Should have worked with clusters from different distributors namely MapR, CloudEra, Hortonworks
Should have worked extensively on data modeling and data lake creation
Should be able to estimate, design pipelines based on High data volumes and create base data assets for analytical work to commence
Proficient with Ubuntu/Linux and shell scripting
Should be aware of one Scripting language namely Python/Scala/Java
Expert in performance tuning Hive queries based on storage formats and partitioning
Strong fundamentals in SQL
Experience with Streaming data sources and NoSql databases is a plus
ELIGIBILITY CRITERIA

2 to 6 years of relevant experience
Bachelor’s and/or Master’s degree in computer science or equivalent experience
Strong communication, analytical and problem-solving skills with a high attention to detail
Send your CV to careers@tredence.com",3.5,"Tredence
3.5",Bengaluru,"San Jose, CA",501 to 1000 employees,2013,Company - Private,Consulting,Business Services,₹1 to ₹5 billion (INR),-1
765,Data Analytics - Consultant,"Designation : Data Analytics - Consultant
Location : Chennai
Experience : 1+ Yrs
Job Code : IT 1000
No Of Positions : 5
Job Description Experience in data analysis
Proficiency in SAS, SQL, Excel/VBA, Statistical modeling (Logistic / Linear regression, GLM modeling, Time-series forecasting, Scorecard development, Clustering, Segmentation",4.2,"Infiniti Software Solutions
4.2",Chennai,"Chennai, India",201 to 500 employees,2005,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹5 to ₹10 billion (INR),-1
766,Data Analyst,"About OnlineTyari:
OnlineTyari (OT) is India's largest multi-lingual platform for test preparation founded by IIT and IIM alumni. We are backed by marquee investors like Michael & Susan Dell Foundation, Contrarian Fund, Mohandas Pai, Tracxn Labs, 500Startups, etc.

OnlineTyari is first of its kind online marketplace for exam preparation for SSC, IAS, IBPS and many other competitive exams. We have become the preferred destination for both content providers and students.

Within one year of inception, we are already the biggest education app in India by a huge margin. With 5 million+ app downloads and 4 lakh+ people using our platform every single day, our app usage is increasing exponentially month on month. More than 1 billion questions have been attempted by students on the OT platform. OnlineTyari is poised for a massive growth as mobile internet revolution is providing a gateway to millions of Indians to fulfill their aspirations.

With a strong management team of IIT and IIM alumni and backing of marquee investors, we are scaling new heights every day and disrupting the traditional education sector with smart technologies.

To know more about us, please visit:
website: www.onlinetyari.com and android app: https://goo.gl/G3AuwD

Office Location –Gurgaon- https://goo.gl/maps/ 6fNjp5Dd3ro

Position Summary

OnlineTyari is a faced paced startup disrupting the education sector rapidly and helping millions of Indians build a better career! We are looking for a passionate Product Designer who will take ownership of the complete Design cycle and create an amazing user interface on our app and website! You will play a critical role in providing a great and seamless user experience to our users. You would also work closely with the founders in building a distinct and attractive OnlineTyari brand connecting with millions of our users!

Responsibilities:
Lead all aspects of design cycle to translate the Company’s product vision into seamless user interface and intuitive user experience
Create comprehensive style guide and unify the design language across all products and marketing channels to create a seamless and distinct Brand experience.
Map the user flow and product journey and understand the impact of each touch point
Collaborate with the product and engineering team to deliver highly creative designs, wireframes, user stories, user journeys, and mock ups
Create beautiful and attractive User Interface, graphic designs, icons, etc. as per Company’s brand and design guidelines
Regularly meet and interact with users to understand their personas and requirements
Improve conversions through design tweaks and create new features based on user feedback and usability analytics

Requirements:
Atleast 4 years of UI/UX design experience for high traffic web and app products
A great design portfolio that demonstrates creative design thinking and a deep understanding of latest UI/UX trends and practices
Extensive experience developing software interfaces using Adobe Suite tools (e.g.,
Photoshop, Illustrator) HTML5, CSS3, and JavaScript skills are a plus
Strong visual design skills with proven ability to create beautiful responsive designs
Solid experience in UX research and usability testing
Willing to take ownership and result oriented
Quick learner and ability to solve problem using data driven approach

What we offer:
Be part of the fastest growing edtech company
Your contributions will have a potential to create an immediate positive impact on 6 million+ Indians!
Get full freedom to dream big and chase your passion
Flexible, fun and modern work culture with a highly motivated and energetic team
Work with top talent",3.4,"Onlinetyari
3.4",Gurgaon,"Gurgaon, India",1 to 50 employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
767,Machine Learning Engineer,"OakNorth is the next-generation credit and monitoring platform that provides banks and lending institutions with the insight and foresight needed to create a better borrowing experience for the Missing Middle – the growth business who are the backbones of communities and economies globally but who have been in banking’s blind spot for decades.
The business was founded in 2015 by Rishi Khosla and Joel Perlman, who previously co-founded Copal Amba and grew it to 3,000 employees over 12 years, before selling it to Moody’s (NYSE: MCO) in 2014, returning 125 times capital to seed investors.
Since its inception, OakNorth has secured over $1bn from several investors, including: Clermont Group, Coltrane, EDBI of Singapore, GIC, Indiabulls, NIBC, Toscafund, and SoftBank’s Vision Fund.
The Platform has been deployed at various banks across North America, Europe, and Asia, and in the UK where OakNorth lends off of its own balance sheet via OakNorth Bank. The platform has helped OakNorth Bank become the fastest-growing business in Europe according to the Financial Times FT 1000 (2020), profitably lending over £4bn to date. In terms of the impact this has had on the economy, OakNorth Bank’s loans have directly helped with the creation of 13,000 new homes and 17,000 new jobs in the UK, as well as adding several billion pounds to the economy.
With offices in London, New York, Manchester, Singapore, Hong Kong, Shanghai, Istanbul, Gurgaon and Bangalore, the global team across the OakNorth Holdings group is over 800 people.

SME are crucial in global economy. Although they account for 99% of business in the UK/US, their financing need is increasingly difficult to be met by major banks, due to higher risk of default and heterogeneity of different sectors in SME.
To solve these challenges, OakNorth is building a platform to improve productivity of SME lenders. From credit appraisal, to loan monitoring, the OakNorth Machine Learning team has identified multiple key areas that can be optimised by recent advances in Machine Learning (ML), Natural Language Processing (NLP), Computer Vision (CV), and Information Retrieval (IR).
We are looking for a passionate machine learning and/or software engineer who will be joining the fastest growing and profitable fintech in Bangalore. You enjoy solving challenging tasks, creating and maintaining impactful and data-driven products with innovative techniques.
We expect you to
1. have experience in ML, CV, NLP, IR, or related fields
2. have a master (or PhD) degree with 3 years' experience in industry
3. able to learn new technologies and comprehend academic literatures independently.
We would love to see
1. Experience with modern deep learning frameworks (e.g. PyTorch, Tensorflow, Jax)
2. Experience working on distributed software system (e.g. Spark, Hadoop, ElasticSearch)
3. Publications in related academic venues (e.g. ACL, CVPR, EMNLP, ICML, KDD, NeurIPS)
You will
1. Convert research findings into production-level software systems and maintain them.
2. Research and evaluate techniques that can improve/solve a concrete business workflow/problem.
3. Work with domain experts to shape the future of our platform.
Thank you very much for your interest in OakNorth. We are happy to consider you for roles within our group of companies. If we can identify a match between your skill set and our immediate recruiting needs, please expect to hear from us very soon. If we are unable to identify a fit in the near term, please note that we intend to retain the data you send to us so we may contact you in the future.

For more information regarding our Privacy Policy and practices, please visit: https://www.oaknorth.com/privacy-notice/employees/",4.0,"OakNorth
4.0",Bengaluru,"London, United Kingdom",51 to 200 employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
768,DATA SCIENCE EXPERT,"Skills Required:
Relevant Experience: 5 Years

Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive
Bayes, SVM, Decision Forests, etc
Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc.(depending
on specific project requirements). Excellence in at least one of these is highly desirable
Great communication skills
Experience with data visualisation tools, such as D3.js, GGplot, etc.
Proficiency in using query languages such as SQL, Hive, Pig (actual list depends on what you
are currently using in your company)
Experience with NoSQL databases, such as MongoDB, Cassandra, HBase (depending on project needs)",-1,Tech Pathway,Jaipur,-1,-1,-1,-1,-1,-1,-1,-1
769,Associate Director Data Scientist- Advanced Analytics,"Position Title
Associate Director Data Scientist- Advanced Analytics

29-May-2020

Job ID
289004BR

Job Description
Your responsibilities include, but are not limited to:
•Innovate in one or multiple business verticals by redefining the way to solve a problem using Data Science and Artificial Intelligence: design, develop and deliver various data science based insights, outcomes and innovation (using mathematics, computer science, statistics, engineering, management science, technology, economics, etc.) and build“proof of concepts & blueprints” to drive faster, timely, highly detailed, workable and pro-active decision making based on data based insights and science and shape strategic glide path of the company
•Collaborates with globally dispersed internal customers, external partners and Institutions and multi-functional teams to seek critical business problems, drive operational efficiencies and innovative ways, and deliver optimally on high visibility pivotal initiatives
•Project runs critical initiatives: plans proactively, anticipates and actively leads change, sets partner expectations as required, identifies operational risks and independently drives issues to resolution, balances multiple priorities and minimizes surprise critical issues
•Provides training, mentorship or directions for colleagues without having formal reporting line.
•Independently identifies research articles and reproduce/apply methodology to Novartis business problems
•Provides agile consulting, mentorship and non-standard exploratory analysis for unplanned urgent problem.

Minimum requirements
• Bachelors or Masters in Life Sciences, Mathematics, Statistics, Medical Informatics, or Computer Science, B-Tech / M- Tech, BCA / MCA, Operation Research or related disciplines.
• Fluent English (oral and written) 8-12 years of relevant experience in Data Science and Analytics.
• Experience with visualization software / tools to create Dynamic Dashboards using Tableau/Qlik Sense/ Power BI/ R Shiny(3+ Years)

Why consider Novartis?

750 million. That’s how many lives our products touch. And while we’re proud of that fact, in this world of digital and technological transformation, we must also ask ourselves this: how can we continue to improve and extend even more people’s lives?

We believe the answers are found when curious, courageous and collaborative people like you are brought together in an inspiring environment. Where you’re given opportunities to explore the power of digital and data. Where you’re empowered to risk failure by taking smart risks, and where you’re surrounded by people who share your determination to tackle the world’s toughest medical challenges.

We are Novartis. Join us and help us reimagine medicine.

Novartis are an equal opportunities employer and welcome applications from all suitably qualified persons.

Job Type
Full Time

Country
India

Work Location
Hyderabad, AP

Functional Area
Research & Development

Division
Global Drug Development

Business Unit
GDO GDD

Employment Type
Regular

Company/Legal Entity
Nov Hltcr Shared Services Ind

Shift Work
No",3.9,"Novartis
3.9",Hyderabad,"Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,₹500+ billion (INR),-1
770,Data Analyst,"Responsibilites :
Backgrounds in technology, information management, relational database design and development, business intelligence, data mining or statistics.
Solid understand of data analysis techniques or processes will help reduce the need for you to learn every data analysis tool in the market
Experinece in importing, cleaning, transforming, validating or modeling data with the purpose of understanding or making conclusions from the data for decision making purposes.
Experinece in Performing audit on data and resolve business related issues for customer base
Experinece in Performing data analysis and facilitate in delivery to all end users.
Explorering sift through mountains of data to discover the data you actually need

Send us the Resume at info@zettamine.com",3.9,"ZettaMine
3.9",Hyderabad,"Hyderabad, India",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
771,Data Science Internship,"Data Science Internship (Python/Machine Learning/NLP):

Roles and responsibilities:

- Working on Python, Django/ Machine Learning/ NLP technologies.

- Working on the day to day tasks assigned by the company.

- Working on the project

Eligibility: Any BE/BTech/BCA from 2020/21/22 batches can apply.

Duration: 1 - 6 months

Mode of internship: Online/Virtual.

Perks - Internship Experience Certificate

Contact number: 9148984674

Company Location: Bangalore

Job Types: Part-time, Internship

Work Remotely:
Yes",-1,TechCiti Software Consulting Pvt Ltd,Bengaluru,-1,-1,-1,-1,-1,-1,-1,-1
772,Customer Data Analyst,"Job Responsibilities
Preparation of the Database
Simulation and analysis
Fault logics preparation and maintaining the data
Software testing’s of the products application software
Database configuration for the existing/new products
Eligibility
Male BSc Computer Science / Diploma (CSE/ IT / ECE) / B.TECH (CSE/ IT / ECE)
Year of Passing : 2016, 2017,2018
Ready to sign 2.5 years service agreement with the company
Freshers are preferred",3.0,"Efftronics Systems
3.0",Vijayawada,"Vijayawada, India",501 to 1000 employees,-1,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
773,Product Manager - Data,"With its quest to bring people out of their homes to experience entertainment, bookmyshow has been increasing its portfolio of offerings to users across India and International markets and giving them more reasons to come out of their home by venturing into Live entertainment (concerts, plays, sports and activities) along with movies.

Bookmyshow Live entertainment vertical is growing exponentially and we are looking for passionate and data driven product manager to lead the consumer side of Live entertainment business

You will have a key role in defining the product development roadmap, defining priorities and identifying opportunities in the market. Data, Customer empathy, building at scale are key facets of a Product Manager. PMs are product owners at Bookmyshow, but will also deliver at an individual level

Your Profile

Define and communicate your product’s vision, execution, goals and own the results.
Formulate and communicate your product’s vision, strategy and roadmap and own the results by aligning with stakeholders
Work with Marketing and Sales/business to ensure that the product proposition is clear to the end customer
Demonstrate a good level of understanding of the full technology stack and understand how your product interacts with all areas of the business
Work with cross functional teams spanning across product, data scientists, data engineers, engineering and Product design
Identify customers behaviours and needs through research and analysis.
Empower and collaborate with your team to unlock their full potential.
Strategically evolve and grow existing products and services to constantly deliver a better user experience.
Gather product requirements, and document them accordingly for projects in development.
Manage collaboration and communication with other teams, both internal and external, to ensure teams have what they need and can work efficiently.

Your Checklist

User focused individual who keeps the customer at the heart of everything we do, while having strong commercial awareness.
Data driven. Base your decisions on facts rather than opinions
A good understanding of systems experience with designing user interfaces via wireframe mockups
3+ years of product management experience ideally for consumer web products or Ecommerce
Ability to work with large quantities of data and business skills to leverage analytics for decision making
Excellent verbal, written communication and interpersonal skills. Work closely with engineering and business to drive product roadmap
You thrive in prioritisation under uncertainty and have the ability to win consensus for your ideas amongst your stakeholders
Experience of managing successful delivery in an Agile software environment to deliver customer-led outcomes
Ability to lead a team of product Managers
Product design experience is a definite plus",3.6,"BookMyShow
3.6",Bengaluru,"Mumbai, India",1001 to 5000 employees,2007,Company - Private,Ticket Sales,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,-1
774,Data Analyst,"Career Opportunity -

This opportunity is from one of my client in Banking Domain

Location : Chennai

Exp - 3 +years

Data Analyst

Required Skills

Solution Architecture experience in the areas of Data Analytics, Integration and reporting (Specifically implementations using Open Source Tools (Python) / Big Data Distribution,
Strong experiencewith python programming language, (pandas, dask, numpy, PySpark…),
Strong experience on big data manipulation (Spark, Elastic Search…),
Solid experience in the areas of RDBMS (Oracle, SQL Server) in terms of database design, optimization, performance management etc.,
Experience in no-sqldatabases: MongoDB, Cassandra, neo4j…
Design / Architecture Experience in Building Products, Frameworks and Components,
Ability to understand Hardware / Software Architecture and solution skills in line with the infrastructure,
Good understanding of Computer Science: algorithms, complexity, etc.
Wider IT culture & interest: OS, parallelization, network, machine learning, databases

Job Responsibilities

Definition of technical strategy within the SSC and also for the CIB Data Hub
Define and deliver a roadmap to evolve the architecture of the SSC and CIB Data Hub
Define Standards, Guidelines, Best Practices and Frameworks / Assets
Work across multiple projects being delivered by the SSC to ensure target architecture standards are maintained
Work with IT teams outside the SSC to provide architectural guidance and best practice
Reporting and presenting to architecture committees as required
Track and report on delivery of shared functionality
Stakeholder management
Encourage continuous improvement, innovation and creativity
Facilitate problem solving & collaboration
Ability to discover / analyze problems, and present solutions in a clear and concise manner
Contribute to the implementation of improvements to the data processing systems
Proof of concept data projects",3.6,"Antal International
3.6",Chennai,"London, United Kingdom",1001 to 5000 employees,1993,Franchise,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
775,Consultant – Data Analyst with Python,"Consultant – Data Analyst with Python
Function: Operations

Noida, India

With
a startup spirit and 90,000 curious and courageous minds, we have the
expertise to go deep with the world’s biggest brands—and we have fun doing it.
Now, we’re calling all you rule-breakers and risk-takers who see the world
differently, and are bold enough to reinvent it. Come, transform with us.

Are
you the one whom we are seeking ?

Inviting
applications for the role of Consultant – Data Analyst with Python

In
this role, the focus is to ensure smooth delivery, client engagement and
spearhead business growth of a large account in U.S. It is imperative for this
hire to have deep Banking & Capital Markets experience, in-depth
understanding of technology and domain skills in Auto Finance, Equipment
Finance and Lending.

Responsibilities
Assisting users with Python setup and
configuration, getting access to data sources within the organization, and
responding to their questions
Performing analysis projects on behalf
of the users
Understand data requirements of the
requestor
Interact with the requestor to handle
any changes and updates to the request.
Do required analysis of the data set
as required.
Work with the team on data projects to
provide timely solutions.
Create and Visualize reports/analysis
and share it with the stakeholders.
Qualifications


Minimum
qualifications we seek in you!
BE/B.Tech/equivalent
Preferred
qualifications
Good Python development skill is a
must.
Working knowledge of R is an added
advantage.
Working knowledge of Tableau &
Spotfire is an added advantage.
Good communication skills & highly
proactive in approach.
Ability to manage & prioritize
deliverables.
Ability to be learn and apply new
processes and tools
Process orientated awareness of Lean
Six Sigma.
Genpact
is an Equal Opportunity Employer and considers applicants for all positions
without regard to race, color, religion or belief, sex, age, national origin,
citizenship status, marital status, military/veteran status, genetic
information, sexual orientation, gender identity, physical or mental disability
or any other characteristic protected by applicable laws. Genpact is committed to
creating a dynamic work environment that values diversity and inclusion,
respect and integrity, customer focus, and innovation. For more information,
visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.",3.6,"Genpact
3.6",Noida,"New York, NY",10000+ employees,1997,Company - Public,IT Services,Information Technology,₹100 to ₹500 billion (INR),"Accenture, IBM, Capgemini"
776,Data Engineer,"Job Description

If you love the challenges that come with big data then this role is for you. We are looking for Data Engineers who can handle of events a day, manage petabyte scale data on Redshift and S3, and develop data pipelines using Spark/Scala EMR, SQL based ETL, and Java services.

This role requires you to live at the cross section of data and engineering. You have a deep understanding of data, analytical techniques, and how to connect insights to the business, and you have practical experience in insisting on highest standards on operations in ETL and big data pipelines..

We deal in AWS technologies like Redshift, S3, EMR, EC2, DynamoDB, Kinesis Firehose, and Lambda. You'll build our data portfolio and partner with Product, Marketing, BI, and ML teams to build new behavioural events, pipelines, datasets, models, and reporting to support their initiatives. You'll also continue to develop our offline analytics capabilities in Tableau and build out our real time dashboarding capabilities.

Come innovate with the Coda Data & Analytics Team!

Basic Qualifications

Bachelor’s degree in computer science, mathematics, statistics or a similar quantitative field
Experience with Redshift or another columnar store DW
Experience with cloud solutions / AWS / Azure / Google cloud
Experience building reports and/or data visualization
Experience with Hadoop/MapReduce/AWS/EMR
Experience with Spark/Scala/PySpark/ Apache Kafka / Kinesis Streams / AWS Glue
Experience building or administering reporting/analytics platforms
Experience building flexible data APIs that consumers use to power other parts of the business Preferred Qualifications
3 to 5 years of experience as a data/software developer/scientist or related technical job
Experience working with predictive analytics/decision models/data mining libraries as well as the tools for developing it
Experience in algorithm design and problem solving
Experience leading small teams of engineers
Experience with Agile Development
Experience with Machine Learning (Classification, Collaborative Filtering)
Love for Data",4.4,"Coda Global
4.4",Tamil Nadu,"Southlake, TX",51 to 200 employees,-1,Company - Private,IT Services,Information Technology,₹1 to ₹5 billion (INR),-1
