,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
171,Data Scientist,"Role Summary/Purpose:
The Data Scientist will work in teams addressing statistical, machine learning and data understanding problems in a commercial technology and consultancy development environment. In this role, they will contribute to the development and deployment of modern machine learning, operational research, semantic analysis, and statistical methods for finding structure in large data sets.

Essential Responsibilities:
The Data Scientist will be part of a data science or cross-disciplinary team, typically including statisticians, computer scientists, software developers, engineers, product managers, and end users, working in concert with partners in BH. Potential application areas include remote monitoring and diagnostics across infrastructure and industrial sectors, and business operations optimization. The data scientist will lead engagements with internal/external customers, and develop analytics within defined business objectives to address customer needs and opportunities. The work will involve a range of activities, including but not limited to:

Working with business stakeholders to understand the business problem/requirements and helping define analytic objectives
Forming hypotheses, exploratory data analysis, generating insights and validating the hypothesis,
Working with engineering teams to incorporate analyses and solutions, including working with data engineers on data quality assessment, data cleansing and data analytics efforts, and visualization team on representing results
Developing re-usable components that can be applied to similar problem classes across contexts

Qualifications/Requirements:
Bachelor's Degree in a STEM major (Science, Technology, Engineering, Mathematics)
Minimum 8 years analytics development in a commercial setting
Demonstrated skill in the use of one or more analytic software tools or languages (e.g., R, Python)
Demonstrated skill at data cleansing, data quality assessment, and using analytics for data assessment
Demonstrated skill in the use of applied analytics, descriptive statistics, and predictive analytics on industrial datasets
Demonstrated skill in modeling techniques, including but not limited to Predictive modeling, Supervised learning, Unsupervised learning, Machine Learning, Statistical Modeling
Demonstrated skill in analytic prototyping, analytic scaling, and solutions integration
Strong communication & visualization skills to help stakeholders define requirements, and explaining data science outcomes to non-expert audiences
Generating insights for a business context

Desired:
Experience with cloud technologies for building, deploying and delivering data science applications.
Experience in building digital twin and analysing stream data is a plus.
Must have strong product intuition, data analysis skills and business presentation skills.
Must be a self-starter and a great team player with excellent interpersonal skills.

Location:
Bangalore, India

Baker Hughes Company is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.",3.5,"Baker Hughes
3.5",Bengaluru,"Houston, TX",10000+ employees,-1,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",₹500+ billion (INR),-1
172,Senior Data Science Engineer,"dunnhumby
is looking for a talented Senior Data
Science Engineer

You will lead and contribute to
projects to create ready-to-use science products or software components,
engineering dunnhumby science into automated and scalable solutions available
to capabilities teams.

What you'll be doing:
Lead end-to-end projects that
develop innovative science products and reusable science modules, ensuring they
are productionised and available to the business and SLAs are succesfully met.
Keep in mind that developed solutions have to distil complex problems into
compelling insights that resonate with clients.
Conduct requirements analysis and
make appropriate software design decisions through a full understanding of the data architecture that provides the context to your software (both the data that is directly consumed/produced and that of any products that embed your software). Balance requirements and make good technical trade-offs, keeping in line with the team standards
Design and build software that is
modular, performant and robust with respect to data variations.
Depending on role, create visually
appealing, highly performant Business Intelligence applications for desktop and
mobile platforms, as required.
Act as a subject matter expert for
areas of focus, across the technology space.
Ensure clear and effective
communication across your projects and build strong relationships within the
team and with internal stakeholders.
Provide guidence and support to
colleagues to resolve challenges and support code reviews.
Lead by example by following
quality assurance processes, ways of working and coding standards.
Work with Research Data Scientists
to understand and influence the science approach, and inform the engineering
approach.
Know who are the internal clients
for your software (e.g. Applied Data Scientists or Engineers) and work closely
with them to ensure it is used correctly and efficiently
Who
you’ll get to work with:

Within dunnhumby you’ll work with the Data
Science Engineering team, as well as the Research and Applied Data Science,
Engneering, Gobal Capability and Technology & Product teams. Externally, you may be in contact with third party supplies.
What you'll need: [Essential]

Bachelor’s degree or
equivalent in an engineering/numerate subject e.g. Engineering, Stats, Maths,
Computer Science etc.
Experience with and passion for
developing full-stack solutions using modern technologies, and an appetite for
understanding and implementing science algorithms.
Experience with optimisation
algorithms and machine learning techniques such as regularised regression or
tree-based ensembles, and ability to implement through libraries.
Experience in full-stack
development and applying it to build ""science products"". E.g. could include some or all of C/C ,
Java, Python, Linux scripting, SQL, Docker coupled with front ends such as
HTML, Javascript, web front ends.
Analytical Techniques
Analytical Technology
Prototyping
Quality Assurance and
Testing
Statistical Modelling
Software development
(agile)
Product management
(Agile)
Data Architecture &
Modelling
Code management tools
(Git)
Infrastructure as a
Code/ DevOps(Kubernetes)
Reporting Tools (e.g.
MSTR/Tableau/Power BI)
Proficiency
in at least two of the below:
C/C
Python
Spark
SQL
Java
Scala
Hadoop / HDFS
Airflow
Linux
A plus if you also have: [Desirable]

Master’s degree or equivalent in Engineering or similar
field.",3.6,"dunnhumby
3.6",Gurgaon,"Hammersmith, United Kingdom",1001 to 5000 employees,1989,Company - Private,Consulting,Business Services,₹50 to ₹100 billion (INR),-1
173,Data Scientist,"Ahmedabad
Be a part of the movement to revolutionize the in-store customer experience through the loyalty program and the other features we have to offer.We believe in creating memories that will last forever. We want to help businesses develop personal connections with their customers and provide the customers with experiences that they will cherish forever and will keep them coming back.
We’re scrappy, hard-working perfectionists looking for people who can add immediate value to our team. As a member of the founding team of # Loyalty, you will have the opportunity to work across different business verticals in an extremely faced paced environment. You'll play a key role in product development, strategy and other business decision.

Job Description
Machine Learning & Artificial Intelligence are embedded deeply into our products evolution. We are looking for talented individuals to help us build these tools and embed them into our product offering. The exposure and impact on the product will be massive! And select individuals would be offered a full-time or part-time position post the internship, depending on the performance during the same.

What we're looking for:
Experience working with Python and libraries like NumPy, SciPy, Pandas, Scikit-learn, Tensorflow etc.
Experience working with large data-sets (provide links to your work on Github/Kaggle)
Solve complex performance problems and architectural challenges
Passionate about Machine Learning and AI
Strong knowledge of PHP web frameworks {{such as Laravel, CI,}}
Worked on real world recommender / ranking systems
Prior experience working at a startup environment would be great
Other Skills
Python, Machine Learning, Numpy/Scipy/Pandas/Scikit-learn
Should be able to handle a team technically.
Experience
PHP: 1+ years (Preferred)

Contact Us to Apply : (+91) 851 187 8094 info@r3coder.com",-1,R3coder,Ahmedabad,"Ahmedabad, India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
174,Data Scientist,"Data Scientist Bangalore As a fully functioning analytics team member, applies best practices to analytics solutions and contributes to the development of improved best practices. Below are the MUST HAVES: • Experience as Data Scientist - Fortune 100 Clients - Prefer Product Base. • Data analysis experience working with large-scale data. • Strong experience using Python & SQL for analysis, modeling, and data visualization.
Advanced statistics, data mining and modeling knowledge. Requirements: • Advanced Python for Data Science (descriptive / predictive models) + Strong Stats background Own the end to end data science process, from initiation to deployment, and through ongoing communication and collaboration. • Drive personalization, real-time decision-making, causal inference, and predictive analytics capabilities through the application of Machine Learning, Deep Learning, NLP, and Simulation in an agile development framework. • Conduct quantitative analysis of experimental, and textual data to generate insights and drive decision making (ANOVA, Regression, Chi-Sq, AB, pre-post etc..) Working knowledge of SQL, Tableau, Hadoop, BigQuery, Presto, Vertica Write well documented code that can be shared and used across teams, and can scale to be used in existing products",3.2,"Calsoft Labs
3.2",Bengaluru,"Bengaluru, India",1001 to 5000 employees,1992,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,"Mindtree, Happiest Minds Technologies, Altran Americas"
175,Data Scientist,"Qualification: BS/MS/MCA, BCA in Computer Science or equivalent Experience: 3+ Years

Key Responsibilities:
Dive into the data and identify patterns
Development of end-to-end models and policy for our existing products
Development of Fraud models and fraud rule engine
Collaborate with various stakeholders (e.g. tech, product) to understand and design best solutions which can be implemented
Work on cutting-edge techniques e.g. machine learning and deep learning models

Skills Required:
Strong Mathematics Basics
Proficiency in Python, Matlab, C++ or any other AI language of choice
Demonstrated expertise in solving Data Science problems from first principles
Familiarity with relational and NoSQL databases
Experience with Unix/Linux
Good Problem solving & Analytical Skills",3.9,"Redian Software
3.9",Gurgaon,"Noida, India",1 to 50 employees,2016,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
176,Business Analyst - Data Science,"With a
startup spirit and 90,000 curious and courageous minds, we have the expertise
to go deep with the world’s biggest brands—and we have fun doing it. Now, we’re
calling all you rule-breakers and risk-takers who see the world differently and
are bold enough to reinvent it. Come, transform with us.

Inviting
applications for the role of MT, Data Science

In this role,
we are looking for a commerce graduate / Postgraduate in Finance with prior data
handling experience. In this role, you will be expected to work on strict
deadlines, in a high-pressure business environment while being a standout
colleague.

Prior Commercial
Analytics in sales / orders reporting / MIS experience in the BPO Industry with
Access skills experience will be preferred

Responsibilities
Technical
expertise: Provide expertise in Statistics, Mathematical modeling
and simulation, Numerical Analysis and Differential Equation
Curiosity: a
desire to go beneath the stated client needs and discover and distill a problem
down into a very clear set of hypotheses that can be tested.
Cleverness: the ability to look at
a problem in different, creative ways.
Should
be able to Handle large data sets, Compute and Calculate Sales Incentives
with multiple slice and dice of the Sales data.
Should
be able to identify automation opportunities, handle customer queries and
issues and process log variations,
exceptions, output errors for traceability
Ensure
client satisfaction and successful external & internal audits
Qualifications


Minimum
qualifications
MBA
/ M.Sc. Statistics / M.Sc. Operations Research
Meaningful
work experience
Preferred qualifications
Relevant
work experience in Reporting and handling large data sets and databases
Flexibility to adapt to a
variety of engagement types, working hours and work environments and
locations
Very
good written and verbal communication skills
Proficient
in MS Office applications, especially in MS excel, R, Python
Good
analytical and problem-solving skills and ability to handle team and
client discussions
Genpact is
an Equal Opportunity Employer and considers applicants for all positions
without regard to race, color, religion or belief, sex, age, national origin,
citizenship status, marital status, military/veteran status, genetic
information, sexual orientation, gender identity, physical or mental disability
or any other characteristic protected by applicable laws. Genpact is committed to building a
dynamic work environment that values diversity and inclusion, respect and
integrity, customer focus, and innovation. For more information, visit
www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.",3.6,"Genpact
3.6",Noida,"New York, NY",10000+ employees,1997,Company - Public,IT Services,Information Technology,₹100 to ₹500 billion (INR),"Accenture, IBM, Capgemini"
177,Data Scientist,"Job: Technology
Primary Location: ASEAN & South Asia-India-Chennai
Schedule: Full-time
Employee Status: Permanent
Posting Date: 08/Jun/2020
Unposting Date: Ongoing

About Standard Chartered :-

We are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.
To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.
We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.

AFD Full stack Java
Data visualisation skills: Power BI / Tableau / Qlikview / Cognos

To view information on our benefits including our flexible working please visit our career pages. We welcome conversations on flexible working.

Ø Highly experienced in Java, J2EE, REST, Struts, XML, JSON ,Web services

Ø Solid grasp of Angular or similar frameworks - Angular , HTML/5, XML, JavaScript, Type script, JQuery

Ø Experience in HTML, CSS, JavaScript

Ø Experience with Spring Boot is a plus

Ø Tools: Maven, Ant, Grunt, SystemJS, Eclipse, SVN,

Ø Application Servers: WebLogic, Tomcat, NodeJS

Ø Early Technology Adopter

Ø Strong and accurate analytical and communication skills

Ø Self-motivated and initiative personality with a can do attitude and the ability to learn quickly

Ø Preferable for Banking Client/Projects or Product Based clients/projects

Skills:-

Ø Data modelling Skills: SQL , Python,R and analytics model building using Machine Learning/ Deep Learning - ANN, CNN, LSTM,NLP,GNN

Ø Deep Learning Frameworks : Caffe, Keras, Theano, TensorFlow, or Torch.

Ø Experience working on Big Data technologies (e.g. Hadoop MR, Hive, NoSQL, Spark, Kafka, Graph Databases etc.)

Ø Big Data: Spark , Hive,Hadoop

Apply now to join the Bank for those with big career ambitions.",3.7,"Standard Chartered
3.7",Chennai,"London, United Kingdom",10000+ employees,-1,Company - Public,Investment Banking & Asset Management,Finance,₹500+ billion (INR),-1
178,Data Scientist,"Educational qualifications
B Tech/ BE, M.Sc.(Maths) or M Tech/ MS or equivalent in Mechanical/Metallurgical/ Electrical/ Electronics/ Computer Science/Instrumentation/Industrial Engineering/Operations Research or in any other relevant discipline.

Relevant experience (Type/ Nature and years of relevant experience required to execute the role)
Min. 2-4 years of experience

Locations: Jamshedpur / Kalinga nagar / Kolkata/ Mumbai

Experience related to advanced analytics
Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.
Programming and process trouble-shooting experience will be preferred.
Exposure to mathematical modelling will be preferred.
Understanding of statistics and statistical modelling will be required.
Good process knowledge related to supply chain, iron and steel manufacturing, marketing or mining/mineral processing is preferable.
Programming skills using a high level language (preferably in .net environment) will be necessary.
Knowledge on data acquisition, analytics, statistics and other mathematical modelling tools will be useful.
Sound concepts on Big data analytics will be helpful.

Technical Competencies
Statistics, Data analytics, Artificial intelligence, programming, system engineering and flow design, Logic building, Scenario analysis.
Coding in R/ Python language is Compulsory.

Behavioral Competencies
Learning inclination, Collaboration, Achievement orientation, change orientation",-1,Imurgence,Jamshedpur,"Mumbai, India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
179,Data Scientist,"null
Proven experience as a Machine Learning Engineer or similar role

Understanding of data structures, data modelling and software architecture

Deep knowledge of math, probability, statistics and algorithms

Ability to write robust code in Python, Java and R

Working experience with python and associated libraries in Deep Learning/ Machine Learning Framework

Excellent communication skills

Ability to work in a team

The candidate should have strong analytical skill with mathematical problem-solving ability, Statistical modelling and Prediction

Knowledge of R and Matlab, Java and GIS-Remote Sensing can be added advantage

Nice to Have: - Experience with NLP pipelines - Experience in Academic data - Experience in PL/SQL and RDBMS

Experience in GP-GPU programming environments (Cuda, OpenCV) - Strong coding chops

Familiarity with web technologies

Must have experience working on large scale projects as well as handling day-to-day operational requests from the business

Strong project management, ability to successfully manage multiple tasks at any given point, strong relationship building skills & communication skills

Understanding of fundamentals and analytical data

Data analysis – Must have proficiency with SQL, Microsoft Excel",4.0,"Infinium Solutionz
4.0",Ahmedabad,"Ahmedabad, India",201 to 500 employees,2008,Company - Private,IT Services,Information Technology,₹10 to ₹50 billion (INR),-1
180,Data Scientist,"SkillData Scientist
Experience7-9yrs
Job Location:Bangalore.

Job Description:
3 year of relevant experience
Expertise in machine / deep learning, and used various complex algorithms related to NLP, Recommendation Systems, Scoring, etc.
Good knowledge on different Neural Networks (RNN, CNN), Tensor Flow, NeuMF, Google Cloud API, etc.
00-9.00 Years",3.1,"Indecomm Global Services India Private Limited
3.1",Bengaluru,"Edison, NJ",1001 to 5000 employees,2003,Company - Private,IT Services,Information Technology,₹10 to ₹50 billion (INR),-1
181,Data Science Internship,"About the company:
SkillBit is a leading staffing and recruitment company engaged in talent searching assignments for skilled & talented candidates for the industry.

About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Working on data science algorithms and AI concepts 2. Using Python or R for web scraping 3. Building AI models using Python, machine learning, and deep learning algorithms 4. Processing of unstructured/structured data

Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 6th Jun'20 and 11th Jul'20
are available for duration of 1 month
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply

Number of internships/jobs available: 3

Categories: Data Science",-1,SkillBit,Pune,-1,-1,-1,-1,-1,-1,-1,-1
182,Data Scientist,"Expertise in Python/ R -programming
A thorough understanding of SQL databases
Excellent technical abilities
Statistics and machine-learning optimization skills;
knowledge of big data
insightful data visualization capability
To use algorithms and programming to efficiently go through large datasets
Define unstructured data needs, evaluate data quality, and extract/transform data
Data science programming languages and big data tools including R, Python, Spark, SQL, Hadoop
Development of an advanced solution in a Big Data
Experience Range:
3 - 10 years

Educational Qualifications:
Any graduation,

Skills Required :
Python, Big Data, Data Science,",3.0,"Angel broking
3.0",Maharashtra,"Mumbai, India",1001 to 5000 employees,1987,Company - Private,Brokerage Services,Finance,Unknown / Non-Applicable,-1
183,Data Scientist,"Job Description :
3+ years of experience as a Data Scientist in delivering building complex ML models and delivering key business insights and metrics for financial or product organizations
One or more analytic software tools or languages (e.g., R, Python, Hadoop)
Experience in applied analytics, descriptive statistics, and predictive analytics on industrial datasets
Demonstrated in modeling techniques, Predictive modeling, Supervised learning, Unsupervised learning, Machine Learning, Statistical Modeling
Experienced in working with large data sets, with big data processing tools like MapReduce, Spark, Hive, etc.
Experience with cloud service providers like AWS, GCP, Azure.
Understanding of how to apply predictive and machine learning techniques like logistic regression, random forest, GBM, Neural Nets, SVM etc is required
Additional Responsibilities
Work with business teams to understand the analytical products/platform being used, asks and identify opportunities to re-design using scalable open-source big data technologies
Work with large datasets to investigate key business trends, behaviours, and metrics
Develop, build and train machine learning models using a wide range of machine learning tools
Key Job Attributes :


Data Science
Data Scientist
Machine learning
Python
Hadoop

Educational Qualifications :


B.E/B.Tech

Key Skills :


Machine learning
Statistical modelling
Python
Predictive modeling
Mapreduce
Big data

Contact Details :


Email Id : anbu@handigital.com",3.6,"Han Digital Solution
3.6",Pune,"Bengaluru, India",51 to 200 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
184,Marketing Analytics-Data Science Manager,"Job Title
Marketing Analytics-Data Science Manager
Job Description


About the organization

Philips Global Business Services LLP is a limited liability partnership organization with Royal Philips of the Netherlands. Royal Philips is a diversified technology company, focused on improving people's lives through meaningful innovation in the areas of Health Systems and Personal Health.

Royal Philips (NYSE: PHG, AEX: PHIA) is a leading health technology company focused on improving people's health and enabling better outcomes across the health continuum from healthy living and prevention, to diagnosis, treatment and home care. Philips leverages advanced technology, deep clinical, and consumer insights to deliver integrated solutions. Headquartered in the Netherlands, the company is a leader in diagnostic imaging, image-guided therapy, patient monitoring and health informatics, as well as in consumer health and home care. Philips' health technology portfolio generated 2017 sales of EUR 17.8 billion and employs approximately 74,000 employees with sales and services in more than 100 countries.

For information on Royal Philips, please visit www.philips.com

JD: Data Science Manager/Deputy Manager

Job location: Bangalore

Responsibilities
Analyzes, measures, and facilitates optimization of our marketing return on investments and tactics across multiple channels. Drive excellent practices and technical standards for establishing KPIs and goals for Marketing, developing information suites (Dashboards, reports, visualizations) fit for C-level consumption, and marketing campaign tracking and measurement.
Leverage machine learning models to address key growth challenges such as lifecycle marketing, predictive LTV, cross-channel spend allocation, response modelling, campaign/channel performance measurement methodologies, Program effectiveness and media attribution.
Develop and improve marketing mix and A&P models and frameworks to assign credit for traffic and conversions across a variety of Marketing channels and touchpoints.
Leverage Philips’ data to scale our ability to optimize marketing across the customer journey to optimize return on investment through analysis, modelling, experiments and pre-post analyses.
Develop and implement marketing data management practices
Ability to use data for Exploratory, descriptive, Inferential, Prescriptive, and Advanced Analytics - Mandatory
Ability to share dashboards, reports, and Analytical insights from data – Mandatory
Technical Knowledge and Skills required
Econometrics, Market mix modeling, some Operations research and affinity modeling experience is mandatory
Track record in delivering strong and impactful; competitor and market tracking insights
High affinity with applying new IT platforms / dash boarding software tools for reporting and Experience in a consumer focused, complex, matrixed, multinational environment, e.g. consumer goods, online services, e-commerce, or mobile applications
Competitor insight generation
Strong background into Database design, modeling and architecture – preferred Fluency in web analytics and deep technical understanding of how data are created from first party and third-party web beacons
Proficiency with R and/or Python libraries commonly used in data science

Soft Skills Required
Good communication and presentation skills
Highly driven, energetic, flexible, resourceful & ability to multitask
Clarity of thoughts and vision
Ability to ideate and bring solutions to the table
Adherence to timelines, without sacrificing quality of output
Hands on and detail oriented, with a strong ability to co-ordinate across different Geographies and with different stakeholders at Exec and Director levels
Straightforward, honest and succinct communicator. Can organize, clarify and communicate complex ideas quickly, succinctly and accurately.
Creative. Demonstrated ability to think innovatively—connecting the dots where others cannot when it comes to consumer/ customer and user data to create business building insights

Work Experience
Minimum 3-8 years of increasingly responsible experience in high impactful marketing analytics individual contributor roles
Can be from e-Commerce companies like Amazon, Flipkart etc.
In depth knowledge of multivariate statistical techniques including marketing mix modeling, attribution modelling, TURF, RAD, clustering, churn, customer scoring, neural networks amongst others
High affinity with AI powered insight tools and engines and application of data science to marketing problems
Rich experience in Marketing analytics with a strong understanding of the full range of online marketing channels, how they work, how they can be integrated, and how to evaluate them
Academics
Master’s degree in a quantitative discipline, e.g., Math, Statistics, Physics, Operations Research, Economics, Econometrics
MBA /BTech-BE from IIT/NITs or Tier 1 engineering schools only, , MS Analytics from Tier 1 schools; special preference to MBA from Mudra Institute of Communication, Ahmedabad or MBA schools that excel in Marketing
Strong exposure to Statistics – Predictive Analytics – Mandatory
Contact


If you forgot your password, you can click the Forgot Password button on the Sign In screen to reset it.

If you have any other questions regarding the recruitment process please refer to our FAQs. In case of technical difficulties with the website, please send an email to careersite@philips.com.
(Note: To ensure fairness and legal compliance in our recruitment processes, only technical issues will be monitored through the above inbox. Please do not submit resumes or applications to this email, as they will not be reviewed. Only applications received through the online application process will be considered.)",3.9,"Philips
3.9",Bengaluru,"Amsterdam, Netherlands",10000+ employees,1891,Company - Public,Healthcare Services & Hospitals,Healthcare,₹500+ billion (INR),-1
185,Machine Learning Internship,"About the company:
Tika Data Services Private Limited aims to revolutionize data annotation services to pave way for the AI age. We offer our clients unique advantages such as confidentiality of their data by eschewing crowd-sourcing of annotation work on mobile apps as well as offering the Tika-Score, a data quality metric that can be used to assess requirements of annotated datasets based on budgetary constraints.

About the internship/job:
The internship is in Summer 2020 (May - July 2020) Selected intern's day-to-day responsibilities include: 1. Assist in prototyping machine learning algorithms for image classification 2. Assist in prototyping machine learning algorithms for text analysis 3. Integration of ML algorithm into existing tool frameworks

Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 13th May'20 and 17th Jun'20
are available for duration of 3 months
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply

Number of internships/jobs available: 2

Categories: Machine Learning,Data Science",4.5,"Tika Data Services Private Limited
4.5",Bengaluru,"Bengaluru, India",1 to 50 employees,2017,Company - Private,IT Services,Information Technology,₹10 to ₹50 million (INR),"Figure Eight, Mighty AI, Playment"
186,Data Science Internship,"Data Science Internship (Python/Machine Learning/NLP):

Roles and responsibilities:

- Working on Python, Django/ Machine Learning/ NLP technologies.

- Working on the day to day tasks assigned by the company.

- Working on the project

Eligibility: Any BE/BTech/BCA from 2020/21/22 batches can apply.

Duration: 1 - 6 months

Mode of internship: Online/Virtual.

Perks - Internship Experience Certificate

Contact number: 9148984674

Company Location: Bangalore

Job Types: Part-time, Internship

Work Remotely:
Yes",-1,TechCiti Software Consulting Pvt Ltd,Bengaluru,-1,-1,-1,-1,-1,-1,-1,-1
187,Data Scientist,"Experience : 4-10 Years

Salary : As per the Industry Norms

Job Type : Permanent

Job Location : Noida

Job Description

Understand problem statement, identify and apply appropriate family of predictive models / machine learning algorithms.
Apply proven machine learning methods in open-source and proprietary technologies to explore and extrapolate insights from divergent data types.
Continuously monitor and challenge implemented models in existing projects / solutions and explore opportunities for continuous improvements.
Keep up to date with latest developments in the associated domain and technology areas and utilize them to improve existing projects and solutions.
Assist Healtheoz developing reusable digital assets.
Collaborate with cross-functional teams Works closely with Big Data developers and product owners to prioritize business and information needs.

Job Requirements

4+ years experience in Data Science, Predictive Modeling, and Machine Learning. Demonstrable experience in applying data science tools/techniques to business problem statements.
Graduate / Post Graduate degree in Statistics, Math or Computer Science fields
At least intermediate level skills in either R or Python.
Comfortable with the following at the minimum: Linear Regression and its variations, Logistic regression, kNN, Nave Bayes, Decision Trees and its variations, kMeans, Hierarchical clustering
Good understanding of topics such as Data Pre processing, Visualizations (ggplot2 / matplotlib etc), Cross validation, ensemble modeling.
Basic understanding of the Mathematics (Linear algebra, Calculus) and Statistics (Descriptive, Inferential) behind machine learning algorithms.

Preferred skills

Experience with Big Data technologies, SPARK.
Experience with cloud computing infrastructure like AWS.
Experience with data visualization tools like Tableau.
Good communication and interpersonal skills.",5.0,"Healtheoz India
5.0",Noida,"Noida, India",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
188,Data Scientist,"Full Time
Gurgaon
Posted on June 3, 2020

Website
Redian Software Redian Software

Redian Software

Qualification: BS/MS/MCA, BCA in Computer Science or equivalent Experience: 3+ Years

Key Responsibilities:
Dive into the data and identify patterns
Development of end-to-end models and policy for our existing products
Development of Fraud models and fraud rule engine
Collaborate with various stakeholders (e.g. tech, product) to understand and design best solutions which can be implemented
Work on cutting-edge techniques e.g. machine learning and deep learning models
Skills Required:
Strong Mathematics Basics
Proficiency in Python, Matlab, C++ or any other AI language of choice
Demonstrated expertise in solving Data Science problems from first principles
Familiarity with relational and NoSQL databases
Experience with Unix/Linux
Good Problem solving & Analytical Skills

To apply for this job email your details to hr@rediansoftware.com.",3.9,"Cubic Web Solutions
3.9",Gurgaon,"Noida, India",1 to 50 employees,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
189,Data Scientist,"Experienced professional or an active researcher in one or multiple of the following areas: OCR-ICR technologies, Artificial Intelligence, Semantic Technologies, Natural Language Processing, Image Mining, Pattern Recognition on Digital Media ,and Information Retrieval (handling data types, ranging from traditional structured data, semi-structured data such as logs; text, social networks, audio, images, and video)
Experience in Neural network, Deep learning (Feed forward, Recursive, Recurrent LSTM, Auto encoder, CNN), Transfer
Minimum 4-8 years of
Full Stack developer using Tensor flow, Theano, Caffe
Familiarity with details of implementing algorithms on multi-core CPUs, clusters (MPI), GPUs
Strong knowledge in Capability to develop production ready solution using Python.
Worked as a Data Scientist in the product development project
Experience in distributed frameworks (e.g. Graph Lab, Spark, Hadoop)
Experience in Mongo DB, Index server, Graph DB, MQ.",3.0,"Innominds Software
3.0",Hyderabad,"San Jose, CA",501 to 1000 employees,2003,Company - Private,Computer Hardware & Software,Information Technology,₹1 to ₹5 billion (INR),"GlobalLogic, Persistent Systems (India), Mobica"
190,Data Engineer,"Location: Bangalore- India
Job ID: 19WD35705

Position Overview
As a Data Engineer, you will be responsible for building the data foundations that enable data driven marketing at Autodesk

Responsibilities
Build ETLs and data processing workflows for various projects
Setup reliable data ingestion pipelines for new data sources and integrate them with other data sets
Provide engineering support to investigate, identify and setup new tools and processes for data warehousing, data quality, reporting, business intelligence, data governance and data cataloging
Build data quality tracking mechanisms and address inevitable disruptions in data ingestion and processing
Assist in building a comprehensive data catalog and implement data governance strategies, as required by the business
Address questions and concerns from downstream data consumers
Continue to adapt to changes based on emergence of new technologies, new competitors, artificial intelligence and alternative sources of data
Qualifications
Bachelors or master’s degree in Computer Science, Engineering, Statistics, Informatics, Information Systems or in another quantitative fields
2 years of experience in data engineering or data warehousing
Intermediate to advanced SQL skills
Excellent programming skills in Python, Java, or Scala. (Python preferred)
Experience working with relational databases, query authoring as well as working familiarity with a variety of databases
Optional Experience building products in a cloud-based environment, especially AWS and its services like EC2, Lambda, API Gateway, S3, EMR, RDS, Cloudwatch etc
Optional Experience working on or integrating a diverse set of in-house or acquired technologies
Optional Experience working on Spark or a similar distributed processing platform
Optional Experience working on orchestration tools like Airflow
Optional Working knowledge of the Agile development process
The Ideal Candidate
Strong technical aptitude and strong interest to learn best of class technologies around data warehousing, data wrangling, data quality and data governance
Excellent problem solving and analysis skills
Excellent written and verbal communication skills, empathy, initiative and ownership
Superb analytical skills, technical aptitude, influencing skills and attention to detail
Eager to learn new things and passionate about technology
Flexible and be able to embrace change effectively
Ability to work effectively in teams
Process focused",4.0,"Innominds Software
3.0",Hyderabad,"San Rafael, CA",5001 to 10000 employees,1982,Company - Public,Computer Hardware & Software,Information Technology,₹100 to ₹500 billion (INR),-1
