,Company Name,Job Title,Salary
415,"Cotiviti India
3.6",Business Analyst,"₹ 15,02,154"
416,"Cotiviti India
3.6",Team Lead,₹190K - ₹737K
417,"Cotiviti India
3.6",Senior QA Engineer,"₹856K - ₹1,377K"
418,"Cotiviti India
3.6",Senior Research Analyst,₹709K - ₹882K
419,"SSPL
3.8",Project Manager,₹27K - ₹29K
420,"SSPL
3.8",Design Engineer,₹61K - ₹67K
421,"SSPL
3.8",Java Developer,₹112K - ₹122K
422,"SSPL
3.8",Graduate Trainee Engineer,₹14K - ₹15K
423,"SSPL
3.8",Civil,₹20K - ₹22K
424,"99Games
3.8",Data Analyst,₹292K - ₹316K
425,"99Games
3.8",Game Developer,"₹ 3,96,944"
426,"99Games
3.8",Game Designer,₹428K - ₹542K
427,"99Games
3.8",Quality Assurance Engineer,₹34K - ₹37K
428,"99Games
3.8",Social Media Manager,₹755K - ₹825K
429,"Lynkit
5.0",Software Engineer,₹461K - ₹506K
430,"Global Analytics
3.9",Analyst,"₹ 10,18,595"
431,"Global Analytics
3.9",Software Engineer,"₹ 8,62,944"
432,"Global Analytics
3.9",Senior Software Engineer,"₹ 10,84,135"
433,"Global Analytics
3.9",Senior Software Engineer,"₹ 84,322/mo"
434,"Global Analytics
3.9",Analyst,"₹ 72,610/mo"
435,"Channelplay Ltd
3.5",Assistant Manager,"₹ 4,26,840"
436,"Channelplay Ltd
3.5",Assistant Manager,"₹ 27,313/mo"
437,"Channelplay Ltd
3.5",Assistant Program Manager,"₹ 4,25,741"
438,"Channelplay Ltd
3.5",Software Developer,₹488K - ₹767K
439,"Channelplay Ltd
3.5",Associate Software Engineer,₹429K - ₹733K
440,"Lymbyc Solutions
3.5",Data Analyst,₹15K - ₹16K
441,"Lymbyc Solutions
3.5",Assistant Manager,"₹1,139K - ₹1,238K"
442,"Lymbyc Solutions
3.5",Research Associate,₹870K - ₹952K
443,"Citibank
3.5",Assistant Manager,₹64K - ₹134K
444,"Citibank
3.5",Assistant Manager,"₹816K - ₹1,315K"
445,"Citibank
3.5",Manager,"₹1,975K - ₹2,502K"
446,"Citibank
3.5",Senior Associate,₹46K - ₹54K
447,"Citibank
3.5",Software Engineer,₹44K - ₹48K
448,"P360
4.8",Senior Software Engineer,₹696K - ₹753K
449,"P360
4.8",Senior Developer,"₹1,037K - ₹1,109K"
450,"P360
4.8",Junior Software Developer,₹475K - ₹513K
451,"P360
4.8",Senior Applications Developer,₹76K - ₹82K
452,"P360
4.8",BI Developer,₹472K - ₹514K
453,Raju(Proprietor of Raysoft Technologies),-1,-1
454,"SMART GLADIATOR
4.7",Senior Applications Developer,₹40K - ₹43K
455,"SMART GLADIATOR
4.7",Quality Assurance Analyst,₹10K - ₹10K
456,Nath Outsourcing Solutions,-1,-1
457,ACUWIN INNOVATIONS Pvt Ltd.,-1,-1
458,"DG7
1.0",-1,-1
459,"Decimal Point Analytics
3.6",Research Analyst,"₹ 5,68,484"
460,"Decimal Point Analytics
3.6",Research Associate,"₹ 26,800/mo"
461,"Decimal Point Analytics
3.6",Research Associate,"₹ 3,08,606"
462,"Decimal Point Analytics
3.6",Research Analyst,"₹ 38,465/mo"
463,"Decimal Point Analytics
3.6",Manager,"₹770K - ₹1,176K"
464,"RELX Group
3.7",Journal Manager,"₹ 6,51,707"
465,"RELX Group
3.7",Project Manager,"₹984K - ₹1,098K"
466,"RELX Group
3.7",Education Consultant,"₹748K - ₹1,291K"
467,"RELX Group
3.7",Journal Manager,₹40K - ₹53K
468,"RELX Group
3.7",Project Manager,₹56K - ₹60K
469,TGC Technologies Pvt Ltd,-1,-1
470,CareerXperts.com,-1,-1
471,"Atom
3.7",Team Lead,₹70K - ₹75K
472,"Atom
3.7",Systems Administrator,₹321K - ₹351K
473,"Atom
3.7",Java,₹94K - ₹103K
474,"Alliance University
3.4",Assistant Manager,₹68K - ₹72K
475,"Alliance University
3.4",Assistant Professor,₹51K - ₹66K
476,"Alliance University
3.4",Manager,₹49K - ₹53K
477,"Alliance University
3.4",Assistant Professor,₹488K - ₹538K
478,"Alliance University
3.4",Human Resources Manager,₹28K - ₹31K
479,"Indus Os
4.3",Software Engineer,"₹ 17,05,453"
480,"Indus Os
4.3",Internship,₹39K - ₹42K
481,"Indus Os
4.3",Senior Software Engineer,₹112K - ₹122K
482,"Indus Os
4.3",Intern,₹39K - ₹42K
483,"Indus Os
4.3",Senior Manager,"₹3,697K - ₹3,968K"
484,Substratal Solutions,-1,-1
485,"OakNorth
4.0",Associate,"₹ 9,00,100"
486,"OakNorth
4.0",Software Engineer,₹59K - ₹67K
487,"OakNorth
4.0",Deputy Vice President,"₹2,829K - ₹3,297K"
488,"OakNorth
4.0",Analyst,₹473K - ₹513K
489,"OakNorth
4.0",Senior Associate,"₹1,662K - ₹1,779K"
490,"WyzMIndz Solution Pvt Ltd
3.9",Data Scientist,₹370K - ₹400K
491,"WyzMIndz Solution Pvt Ltd
3.9",Software Engineer,₹556K - ₹613K
492,"WyzMIndz Solution Pvt Ltd
3.9",Assistant Manager,₹461K - ₹502K
493,"WyzMIndz Solution Pvt Ltd
3.9",Analyst,₹20K - ₹22K
494,"WyzMIndz Solution Pvt Ltd
3.9",Senior Manager,₹657K - ₹718K
495,Foundation For Innovative New Diagnostics,-1,-1
496,PHRS GROUP,-1,-1
497,"SynergyConnect Data Innovation Pvt. Ltd
4.0",Software Developer,₹196K - ₹209K
498,"SynergyConnect Data Innovation Pvt. Ltd
4.0",Java Developer,₹26K - ₹28K
499,"Genpact
3.6",Assistant Manager,"₹ 7,62,305"
500,"Genpact
3.6",Business Analyst,"₹ 6,61,300"
501,"Genpact
3.6",Process Associate,"₹ 2,10,565"
502,"Genpact
3.6",Process Developer,"₹ 3,44,192"
503,"Genpact
3.6",Manager,"₹ 12,24,366"
504,"Fine Jobs
5.0",-1,-1
505,askIITians Web Pvt ltd,-1,-1
506,Wayzontech Services,-1,-1
507,Futurios Technologies,-1,-1
508,"Dasceq
2.0",-1,-1
509,"Vashi Electricals
3.4",Sales Executive,₹17K - ₹19K
510,"Vashi Electricals
3.4",Relationship Manager,₹30K - ₹33K
511,"Vashi Electricals
3.4",Sales Engineer,₹328K - ₹352K
512,"Vashi Electricals
3.4",Sales Coordinator,₹28K - ₹31K
513,"Vashi Electricals
3.4",Invoice Executive,₹15K - ₹17K
514,"Simplify360
4.4",Software Engineer,₹422K - ₹459K
515,"Simplify360
4.4",Business Analyst,₹761K - ₹815K
516,"Simplify360
4.4",Analyst,₹610K - ₹672K
517,"Simplify360
4.4",Technical Support Engineer,₹518K - ₹560K
518,"Simplify360
4.4",Devops Engineer,₹19K - ₹21K
519,Inginit,-1,-1
520,EW Technologies,-1,-1
521,"Swiss Re
3.8",Assistant Vice President,"₹ 22,73,937"
522,"Swiss Re
3.8",Technical Accountant,"₹ 5,77,316"
523,"Swiss Re
3.8",Senior Actuarial Analyst,"₹ 13,25,054"
524,"Swiss Re
3.8",Associate,"₹ 5,28,349"
525,"Swiss Re
3.8",Vice President,"₹ 31,04,664"
526,"Inspire Global Solutions
5.0",-1,-1
527,DoptitAI,-1,-1
528,"Neustar
3.7",Software Engineer,"₹ 11,26,616"
529,"Neustar
3.7",Senior Software Engineer,"₹1,475K - ₹1,716K"
530,"Neustar
3.7",Data Engineer,₹844K - ₹984K
531,"Neustar
3.7",Senior Software Engineer,₹114K - ₹124K
532,"Neustar
3.7",Associate Software Engineer,"₹1,624K - ₹1,749K"
533,Inference Labs,-1,-1
534,"Quincus
4.0",Data Analyst,₹383K - ₹417K
535,Outsource Bigdata,-1,-1
536,"ROCHEM Separation Systems
4.2",Engineer,₹16K - ₹18K
537,"ROCHEM Separation Systems
4.2",Mechanical Engineer,₹246K - ₹265K
538,"ROCHEM Separation Systems
4.2",Production Engineer,₹256K - ₹276K
539,"ROCHEM Separation Systems
4.2",Process Engineer,₹13K - ₹14K
540,"ROCHEM Separation Systems
4.2",Vice President Operations,"₹3,600K - ₹3,884K"
541,"Bloom Consulting Services
4.8",-1,-1
542,"Airtel India
3.8",Assistant Manager,"₹ 10,32,725"
543,"Airtel India
3.8",Territory Sales Manager,"₹ 5,06,306"
544,"Airtel India
3.8",Senior Manager,"₹ 26,40,294"
545,"Airtel India
3.8",Manager,"₹ 14,93,163"
546,"Airtel India
3.8",Software Engineer,"₹ 9,56,356"
547,"Instawork
3.2",Data Analyst,₹12K - ₹12K
548,"Nuware Systems
3.6",Software Engineer,"₹ 4,86,067"
549,"Nuware Systems
3.6",Software Engineer,"₹ 59,275/mo"
550,"Nuware Systems
3.6",Senior Software Engineer,"₹893K - ₹1,128K"
551,"Nuware Systems
3.6",Senior Software Engineer,₹45K - ₹48K
552,"Nuware Systems
3.6",Executive,₹95K - ₹101K
553,"VMware
4.3",Member Of Technical Staff,"₹ 14,62,663"
554,"VMware
4.3",Senior Member Of Technical Staff,"₹ 28,38,273"
555,"VMware
4.3",Technical Support Engineer,"₹ 9,33,517"
556,"VMware
4.3",Intern,"₹ 32,158/mo"
557,"VMware
4.3",Business Analyst,"₹ 8,94,100"
558,"Micron
3.5",Engineer,"₹973K - ₹2,107K"
559,"Micron
3.5",Software Engineer,"₹1,101K - ₹1,198K"
560,"Micron
3.5",Senior Software Engineer,₹548K - ₹590K
561,"Micron
3.5",Manager,"₹3,461K - ₹3,755K"
562,"Micron
3.5",Business Analyst,"₹2,375K - ₹2,565K"
563,"PayPal
3.6",Software Engineer,"₹ 12,37,149"
564,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
565,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
566,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
567,"PayPal
3.6",Software Engineer -2,"₹ 16,37,235"
568,Genbios,-1,-1
569,DaivikTechnologies,-1,-1
570,ASSPL - Karnataka,-1,-1
571,Padmavati Marketing,-1,-1
572,smart4talent,-1,-1
573,"GI Group Holdings
3.0",-1,-1
574,GREENE DIESELS AND ENGINEERS,-1,-1
575,"Citi
3.7",Assistant Manager,"₹ 12,97,274"
576,"Citi
3.7",Assistant Vice President,"₹ 25,29,091"
577,"Citi
3.7",Manager,"₹ 18,27,643"
578,"Citi
3.7",Analyst,"₹ 11,74,059"
579,"Citi
3.7",Vice President,"₹ 40,29,491"
580,"Neustar
3.7",Software Engineer,"₹ 11,26,616"
581,"Neustar
3.7",Senior Software Engineer,"₹1,475K - ₹1,716K"
582,"Neustar
3.7",Data Engineer,₹844K - ₹984K
583,"Neustar
3.7",Senior Software Engineer,₹114K - ₹124K
584,"Neustar
3.7",Associate Software Engineer,"₹1,624K - ₹1,749K"
585,"Danske IT and Support Services
2.6",Software Engineer,"₹ 8,52,726"
586,"Danske IT and Support Services
2.6",Senior Software Engineer,"₹ 11,78,198"
587,"Danske IT and Support Services
2.6",Associate Software Engineer,"₹ 4,53,203"
588,"Danske IT and Support Services
2.6",Business Analyst,"₹ 10,98,062"
589,"Danske IT and Support Services
2.6",Senior Business Analyst,"₹ 13,00,875"
590,"Fidelity International
3.7",Programmer Analyst,"₹ 9,68,521"
591,"Fidelity International
3.7",Senior Programmer Analyst,"₹ 12,80,775"
592,"Fidelity International
3.7",Analyst Programmer,"₹ 10,45,972"
593,"Fidelity International
3.7",Graduate Programmer,"₹ 4,84,439"
594,"Fidelity International
3.7",Technical Specialist,"₹ 20,68,335"
595,The Learners Camp,-1,-1
596,"UnitedHealth Group
3.3",Senior Data Engineering Analyst,₹707K - ₹776K
597,"UnitedHealth Group
3.3",Senior Data Engineering Analyst,"₹1,648K - ₹1,808K"
598,"UnitedHealth Group
3.3",Software Engineer,"₹ 7,44,911"
599,"UnitedHealth Group
3.3",Senior Software Engineer,"₹ 10,95,063"
600,"UnitedHealth Group
3.3",Associate Software Engineer,"₹ 4,46,499"
601,"Ensono
3.7",Lead Administrator,"₹ 10,15,787"
602,"Ensono
3.7",Senior Project Engineer,₹703K - ₹887K
603,"Ensono
3.7",Lead,"₹686K - ₹1,594K"
604,"Ensono
3.7",Software Engineer,₹19K - ₹21K
605,"Ensono
3.7",Associate Consultant,₹372K - ₹407K
606,Datagain Inc.,-1,-1
607,AISpotters,-1,-1
608,Locobuzz Solutions Pvt. Ltd.,-1,-1
609,"Happy Marketer
4.4",Senior Consultant,₹50K - ₹54K
610,"Happy Marketer
4.4",Digital Marketing Consultant,"₹1,679K - ₹1,820K"
611,"Autodesk
4.0",Senior Software Engineer,"₹ 16,55,858"
612,"Autodesk
4.0",Intern,"₹ 28,190/mo"
613,"Autodesk
4.0",Software Development,"₹ 24,830/mo"
614,"Autodesk
4.0",Software Engineer,"₹115K - ₹1,278K"
615,"Autodesk
4.0",Software Developer,"₹1,226K - ₹1,629K"
616,"Trantor Software
4.0",Software Engineer,"₹ 4,55,895"
617,"Trantor Software
4.0",Senior Software Engineer,"₹ 48,168/mo"
618,"Trantor Software
4.0",Senior Software Engineer,"₹ 9,00,100"
619,"Trantor Software
4.0",Software Engineer,"₹ 24,803/mo"
620,"Trantor Software
4.0",Senior Business Analyst,"₹ 1,28,056/mo"
621,"Itcan
4.4",-1,-1
622,"Bridgetree
3.4",Senior Data Analyst,₹914K - ₹979K
623,"Bridgetree
3.4",Senior Software Engineer,₹899K - ₹977K
624,"Bridgetree
3.4",Senior Analyst,₹827K - ₹897K
625,"Bridgetree
3.4",Web Developer,₹681K - ₹732K
626,"Bridgetree
3.4",IT Manager,"₹1,196K - ₹1,300K"
627,Augmenter Consulting,-1,-1
628,"Cargill
3.9",Senior Associate,"₹ 5,30,241"
629,"Cargill
3.9",Process Specialist,"₹ 6,97,924"
630,"Cargill
3.9",Management Trainee,₹374K - ₹861K
631,"Cargill
3.9",Sales Executive,₹320K - ₹425K
632,"Cargill
3.9",AREA SALES MANAGER,₹51K - ₹63K
633,"Near.co
4.7",Software Engineer,"₹1,095K - ₹1,184K"
634,"Near.co
4.7",Analyst,₹651K - ₹712K
635,"Near.co
4.7",Engineer,₹810K - ₹879K
636,"Near.co
4.7",Devops Engineer,₹445K - ₹486K
637,"Near.co
4.7",Lead,"₹1,549K - ₹1,683K"
638,"The Data Team
4.2",Data Engineer,"₹651K - ₹1,061K"
639,"The Data Team
4.2",Data Scientist,₹569K - ₹618K
640,"The Data Team
4.2",Big Data Engineer,₹383K - ₹415K
641,"Teamware Solutions
4.5",Support Engineer,"₹ 7,73,971"
642,"Teamware Solutions
4.5",Software Engineer,"₹ 6,66,948"
643,"Teamware Solutions
4.5",Software Engineer,"₹ 33,330/mo"
644,"Teamware Solutions
4.5",Senior Software Engineer,"₹ 10,73,467"
645,"Teamware Solutions
4.5",IPT Lead,"₹ 9,27,146"
646,"Travel Centric Technology
2.7",Project Manager,"₹1,308K - ₹3,070K"
647,"Travel Centric Technology
2.7",Trainee,₹112K - ₹121K
648,"Travel Centric Technology
2.7",Senior Support Engineer,₹656K - ₹698K
649,"Travel Centric Technology
2.7",Business Analyst Trainee,₹202K - ₹221K
650,"Superior Group
3.1",-1,-1
651,"Perkinelmer
3.2",Account Manager,₹31K - ₹38K
652,"Perkinelmer
3.2",AREA SALES MANAGER,"₹777K - ₹1,739K"
653,"Perkinelmer
3.2",Manager,"₹1,359K - ₹1,459K"
654,"Perkinelmer
3.2",Management Trainee,₹23K - ₹25K
655,"Perkinelmer
3.2",Sales Manager,"₹1,577K - ₹1,718K"
656,"Goldman Sachs
4.0",Analyst,"₹ 15,80,664"
657,"Goldman Sachs
4.0",Associate,"₹ 17,67,469"
658,"Goldman Sachs
4.0",Summer Analyst,"₹ 78,463/mo"
659,"Goldman Sachs
4.0",Vice President - Technology,"₹ 32,15,511"
660,"Goldman Sachs
4.0",Senior Analyst,"₹ 11,82,783"
661,"Alphonso
4.1",Business Data Analyst,"₹145K - ₹1,559K"
662,"Alphonso
4.1",Technologist,"₹ 30,18,970"
663,"Alphonso
4.1",Senior Software Developer,₹241K - ₹259K
664,"Alphonso
4.1",Senior Engineer,"₹ 10,28,686"
665,"Alphonso
4.1",Tech Lead,"₹ 16,14,797"
666,"Alphonso
4.1",Senior Software Engineer,"₹ 10,53,776"
667,"Alphonso
4.1",Engineer,"₹ 6,68,415"
668,"Alphonso
4.1",Software Engineer,"₹ 6,95,749"
669,"Standard Chartered
3.7",Business Development Manager,"₹ 5,30,241"
670,"Standard Chartered
3.7",Assistant Manager,"₹ 8,43,844"
671,"Standard Chartered
3.7",Relationship Manager,"₹ 7,34,327"
672,"Standard Chartered
3.7",Senior Manager,"₹ 28,96,413"
673,"Standard Chartered
3.7",Senior Officer,"₹ 3,63,102"
674,"Careator Technologies
4.4",Test Engineer,₹16K - ₹17K
675,"IESL
2.4",SDE2,₹118K - ₹130K
676,"UBS
3.6",Associate Director,"₹ 30,09,485"
677,"UBS
3.6",Director,"₹ 43,39,168"
678,"UBS
3.6",Software Engineer,"₹ 8,12,702"
679,"UBS
3.6",Authorized Officer,"₹ 13,76,659"
680,"UBS
3.6",Intern,"₹ 25,636/mo"
681,"AppZen
3.6",Associate,₹285K - ₹315K
682,"AppZen
3.6",Data Analyst,₹21K - ₹23K
683,"Neustar
3.7",Software Engineer,"₹ 11,26,616"
684,"Neustar
3.7",Senior Software Engineer,"₹1,475K - ₹1,716K"
685,"Neustar
3.7",Data Engineer,₹844K - ₹984K
686,"Neustar
3.7",Senior Software Engineer,₹114K - ₹124K
687,"Neustar
3.7",Associate Software Engineer,"₹1,624K - ₹1,749K"
688,"Goldman Sachs
4.0",Analyst,"₹ 15,80,664"
689,"Goldman Sachs
4.0",Associate,"₹ 17,67,469"
690,"Goldman Sachs
4.0",Summer Analyst,"₹ 78,463/mo"
691,"Goldman Sachs
4.0",Vice President - Technology,"₹ 32,15,511"
692,"Goldman Sachs
4.0",Senior Analyst,"₹ 11,82,783"
693,"Farfetch
3.8",-1,-1
694,"RGA
3.9",-1,-1
695,"V2 Solutions
3.3",Software Engineer,"₹ 3,06,220"
696,"V2 Solutions
3.3",Software Engineer,"₹ 22,482/mo"
697,"V2 Solutions
3.3",Senior Software Engineer,"₹ 7,00,584"
698,"V2 Solutions
3.3",Associate Software Engineer,"₹ 1,92,116"
699,"V2 Solutions
3.3",Senior Software Engineer,₹40K - ₹46K
700,"Datamine Infotech
3.0",-1,-1
701,"Seagate Technology
3.3",Staff Engineer,"₹ 22,73,937"
702,"Seagate Technology
3.3",Intern,"₹ 30,340/mo"
703,"Seagate Technology
3.3",Software Engineer,"₹ 7,27,581"
704,"Seagate Technology
3.3",Senior Firmware Engineer,"₹ 18,00,777"
705,"Seagate Technology
3.3",Engineer-I,"₹ 9,21,868"
706,"PLATTS
3.5",-1,-1
707,"Société Générale
3.5",Data Analyst Trainee,₹55K - ₹59K
708,"Société Générale
3.5",Senior Software Engineer,"₹ 11,16,822"
709,"Société Générale
3.5",Software Engineer,"₹ 5,92,542"
710,"Société Générale
3.5",Business Analyst,"₹ 12,62,054"
711,"Société Générale
3.5",Senior Business Analyst,"₹ 17,05,453"
712,"Cargill
3.9",Senior Associate,"₹ 5,30,241"
713,"Cargill
3.9",Process Specialist,"₹ 6,97,924"
714,"Cargill
3.9",Management Trainee,₹374K - ₹861K
715,"Cargill
3.9",Sales Executive,₹320K - ₹425K
716,"Cargill
3.9",AREA SALES MANAGER,₹51K - ₹63K
717,"UnitedHealth Group
3.3",Data Engineering Analyst Senior,₹705K - ₹772K
718,"UnitedHealth Group
3.3",Data Engineering Analyst Senior,"₹1,644K - ₹1,808K"
719,"UnitedHealth Group
3.3",Software Engineer,"₹ 7,44,911"
720,"UnitedHealth Group
3.3",Senior Software Engineer,"₹ 10,95,063"
721,"UnitedHealth Group
3.3",Associate Software Engineer,"₹ 4,46,499"
722,"Klaxon India
5.0",-1,-1
723,"Indium Software
4.0",Test Engineer,"₹ 3,55,153"
724,"Indium Software
4.0",Test Engineer,"₹ 20,894/mo"
725,"Indium Software
4.0",Software Test Engineer,"₹ 2,89,788"
726,"Indium Software
4.0",Software Test Engineer,"₹ 30,000/mo"
727,"Indium Software
4.0",Senior Test Engineer,"₹ 6,58,610"
728,"VinSol
4.2",Software Engineer,"₹ 6,27,661"
729,"VinSol
4.2",Software Developer,"₹ 6,42,145"
730,"VinSol
4.2",Software Engineer,"₹ 42,904/mo"
731,"VinSol
4.2",Business Analyst,₹475K - ₹880K
732,"VinSol
4.2",Senior Software Developer,"₹1,681K - ₹1,893K"
733,"Apple
4.7",Software Engineer,"₹ 7,85,542"
734,"Apple
4.7",Customer Service Representative,"₹ 30,474/mo"
735,"Apple
4.7",Sales Associate,"₹ 23,130/mo"
736,"Apple
4.7",Retail Store Manager,"₹ 4,75,857"
737,"Apple
4.7",Iphone Solution Consultant,"₹ 23,312/mo"
738,"Urjanet
3.8",Software Engineer,"₹ 27,895/mo"
739,"Urjanet
3.8",Data Analyst,"₹ 3,50,000"
740,"Urjanet
3.8",Software Engineer,"₹ 4,45,973"
741,"Urjanet
3.8",Data Analyst,"₹ 11,783/mo"
742,"Urjanet
3.8",Software Developer,₹399K - ₹428K
743,"Perceptive Analytics
3.9",Manager,₹836K - ₹909K
744,"Perceptive Analytics
3.9",Analyst,₹336K - ₹363K
745,"Perceptive Analytics
3.9",Project Manager,₹85K - ₹92K
746,"Perceptive Analytics
3.9",Sales Analyst,₹37K - ₹39K
747,"Bloom Consulting Services
4.8",-1,-1
748,"OakNorth
4.0",Associate,"₹ 9,00,100"
749,"OakNorth
4.0",Software Engineer,₹59K - ₹67K
750,"OakNorth
4.0",Deputy Vice President,"₹2,829K - ₹3,297K"
751,"OakNorth
4.0",Analyst,₹473K - ₹513K
752,"OakNorth
4.0",Senior Associate,"₹1,662K - ₹1,779K"
753,"Advance Auto Parts
3.2",Manager,₹430K - ₹459K
754,"Advance Auto Parts
3.2",Engineer,₹170K - ₹185K
755,"Advance Auto Parts
3.2",Test Engineer,₹638K - ₹692K
756,"Advance Auto Parts
3.2",Accountant,₹14K - ₹15K
757,"Advance Auto Parts
3.2",Store Manager,₹36K - ₹38K
758,"Alphonso
4.1",Technologist,"₹ 30,18,970"
759,"Alphonso
4.1",Business Data Analyst,"₹143K - ₹1,570K"
760,"Alphonso
4.1",Senior Software Developer,₹241K - ₹259K
761,"InnovAccer
3.8",Intern,"₹ 44,243/mo"
762,"InnovAccer
3.8",Software Engineer,"₹ 7,85,232"
763,"InnovAccer
3.8",Software Development Engineer,"₹ 12,76,413"
764,"InnovAccer
3.8",Member Of Technical Staff,"₹ 9,64,295"
765,"InnovAccer
3.8",Data Scientist,"₹ 8,72,671"
766,"LTI
3.5",Business Data Analyst,₹306K - ₹328K
767,"LTI
3.5",Software Engineer,"₹ 4,99,511"
768,"LTI
3.5",Senior Software Engineer,"₹ 8,35,494"
769,"LTI
3.5",Software Engineer,"₹ 30,057/mo"
770,"LTI
3.5",Project Lead,"₹ 12,91,294"
771,"Confluent
4.7",-1,-1
772,Glamor Street,-1,-1
773,"Yara
3.8",Process Engineer,₹816K - ₹880K
774,"Yara
3.8",Instrumentation And Controls Engineer,"₹938K - ₹1,013K"
775,"Yara
3.8",Assistant Officer,₹58K - ₹62K
776,"Yara
3.8",Agronomist,₹366K - ₹396K
777,"PolicyBazaar
3.7",Sales Associate,"₹ 17,921/mo"
778,"PolicyBazaar
3.7",Associate Sales Consultant,"₹ 2,69,782"
779,"PolicyBazaar
3.7",Associate Sales Consultant,"₹ 20,509/mo"
780,"PolicyBazaar
3.7",Sales Associate,"₹ 2,82,406"
781,"PolicyBazaar
3.7",Product Manager,"₹ 16,87,688"
782,"Live Connections
4.0",Lead Consultant,"₹ 23,368/mo"
783,"Live Connections
4.0",Executive,₹13K - ₹14K
784,"Live Connections
4.0",Sales Manager,₹27K - ₹29K
785,"Live Connections
4.0",Inventory Associate,₹41K - ₹44K
786,"Live Connections
4.0",HR- Consultant,"₹1,124K - ₹1,227K"
787,"Liventus
4.8",Software Developer,"₹ 7,87,937"
788,"Liventus
4.8",Associate Software Developer,₹298K - ₹412K
789,"Liventus
4.8",Senior Software Engineer,₹63K - ₹68K
790,"Liventus
4.8",Senior Software Engineer,"₹954K - ₹1,028K"
791,"Liventus
4.8",Manager,₹723K - ₹790K
792,"Adoro
4.0",-1,-1
793,"JLL
4.0",Senior Executive,"₹ 5,48,369"
794,"JLL
4.0",Assistant Manager,"₹ 9,05,546"
795,"JLL
4.0",Manager,"₹ 11,70,483"
796,"JLL
4.0",Assistant Project Manager,"₹ 7,39,251"
797,"JLL
4.0",Facility Executive,"₹ 4,05,045"
798,iBAX,-1,-1
799,"Citibank
3.8",Vice President,"₹ 40,50,451"
800,"Citibank
3.8",Assistant Manager,"₹607K - ₹2,079K"
801,"Citibank
3.8",Assistant Vice President,"₹289K - ₹2,089K"
802,"Citibank
3.8",Software Engineer,₹48K - ₹53K
803,"Citibank
3.8",Assistant Manager,₹44K - ₹48K
804,"Indegene
3.6",Associate Scientific Writer,"₹ 5,14,896"
805,"Indegene
3.6",Software Engineer,"₹ 5,02,007"
806,"Indegene
3.6",Senior Associate,"₹ 8,18,617"
807,"Indegene
3.6",Web Developer,"₹ 5,08,071"
808,"Indegene
3.6",Manager Scientific Writing,"₹ 11,21,232"
809,"Motorola Solutions
3.8",Software Engineer,"₹ 10,69,139"
810,"Motorola Solutions
3.8",Senior Software Engineer,"₹ 14,26,948"
811,"Motorola Solutions
3.8",Lead Engineer,"₹ 15,18,919"
812,"Motorola Solutions
3.8",Technical Lead,"₹ 20,45,683"
813,"Motorola Solutions
3.8",Software Engineer,"₹ 58,490/mo"
814,"Cleartrip
3.3",Software Engineer,"₹ 10,76,135"
815,"Cleartrip
3.3",Senior Software Engineer,"₹ 15,20,747"
816,"Cleartrip
3.3",Product Manager,"₹ 24,50,888"
817,"Cleartrip
3.3",Software Developer,"₹ 8,97,169"
818,"Cleartrip
3.3",Management Trainee,"₹ 25,341/mo"
819,"Noon Academy
4.1",User Experience Designer,₹862K - ₹938K
820,"Noon Academy
4.1",SDE2,"₹1,463K - ₹1,597K"
821,"Noon Academy
4.1",Construction Business Manager,"₹2,355K - ₹2,551K"
822,"Noon Academy
4.1",Agent Counselor,₹29K - ₹31K
823,"Noon Academy
4.1",Ios,₹29K - ₹31K
824,"Bosch Group
4.1",Senior Software Engineer,"₹ 7,93,241"
825,"Bosch Group
4.1",Associate Software Engineer,"₹ 5,07,795"
826,"Bosch Group
4.1",Software Engineer,"₹ 5,80,363"
827,"Bosch Group
4.1",Senior Engineer,"₹ 8,27,830"
828,"Bosch Group
4.1",Associate Software Engineer,"₹ 32,905/mo"
829,"Motivity Labs
3.4",Senior Software Engineer,"₹ 9,06,395"
830,"Motivity Labs
3.4",Project Manager,"₹2,214K - ₹2,517K"
831,"Motivity Labs
3.4",Program Manager,"₹2,675K - ₹3,169K"
832,"Motivity Labs
3.4",Software Engineer,₹551K - ₹602K
833,"Motivity Labs
3.4",Senior Consultant,₹48K - ₹52K
834,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
835,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
836,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
837,"TTEC
3.4",Fraud Prevention Analyst,₹27K - ₹29K
838,"TTEC
3.4",Chat Associate,₹24K - ₹25K
839,"Pervacio
3.0",Software Engineer,"₹ 7,23,792"
840,"Pervacio
3.0",Senior Software Engineer,"₹ 10,24,368"
841,"Pervacio
3.0",Quality Analyst,"₹ 2,33,961"
842,"Pervacio
3.0",Manager,"₹1,391K - ₹1,583K"
843,"Pervacio
3.0",Sr. Software Engineer,"₹622K - ₹1,181K"
844,"XPO Logistics
3.7",Assistant Manager,₹697K - ₹753K
845,"XPO Logistics
3.7",Senior Associate,₹23K - ₹25K
846,"XPO Logistics
3.7",Design Engineer,"₹1,331K - ₹1,424K"
