,Company Name,Job Title,Salary
1277,"UnitedHealth Group
3.3",Business Analyst,"₹ 9,21,032"
1278,"iKomet Technology Solutions
4.8",Web Developer,₹18K - ₹30K
1279,"iKomet Technology Solutions
4.8",Software Tester,₹29K - ₹31K
1280,"iKomet Technology Solutions
4.8",Senior Applications Developer,₹858K - ₹928K
1281,"6sense
4.9",-1,-1
1282,"Kimberly-Clark
3.9",Manager,₹165K - ₹179K
1283,"Kimberly-Clark
3.9",Associate,₹417K - ₹456K
1284,"Kimberly-Clark
3.9",Management Trainee,₹30K - ₹32K
1285,"Kimberly-Clark
3.9",Executive,₹12K - ₹13K
1286,"Kimberly-Clark
3.9",Sales Manager,₹804K - ₹867K
1287,"eInvenSys
5.0",Software Developer,₹24K - ₹26K
1288,"Discover Dollar Technologies
4.2",Financial Analyst,₹241K - ₹259K
1289,"Discover Dollar Technologies
4.2",Devops Engineer,₹411K - ₹451K
1290,"Discover Dollar Technologies
4.2",Devops Engineer,₹30K - ₹32K
1291,"Ajira AI
5.0",-1,-1
1292,MNF – MyNextFilm,-1,-1
1293,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
1294,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
1295,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
1296,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
1297,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
1298,"Rudder Analytics
4.7",Associate Analyst,"₹ 3,90,189"
1299,"Rudder Analytics
4.7",Analyst,"₹ 6,27,890"
1300,"Rudder Analytics
4.7",Intern,₹22K - ₹24K
1301,"Rudder Analytics
4.7",Developer,₹23K - ₹25K
1302,"Rudder Analytics
4.7",Associate Analyst,₹11K - ₹12K
1303,"Nitor Infotech
3.3",Software Engineer,"₹ 4,59,994"
1304,"Nitor Infotech
3.3",Senior Analyst,"₹ 7,82,987"
1305,"Nitor Infotech
3.3",Senior Analyst,"₹ 37,434/mo"
1306,"Nitor Infotech
3.3",Lead Engineer,"₹ 11,06,943"
1307,"Nitor Infotech
3.3",Software Engineer,"₹ 18,069/mo"
1308,"AstraZeneca
3.9",Consultant,"₹ 9,20,719"
1309,"AstraZeneca
3.9",Software Engineer,"₹ 6,72,739"
1310,"AstraZeneca
3.9",Senior Consultant,"₹ 11,50,367"
1311,"AstraZeneca
3.9",Senior Software Engineer,"₹ 10,06,385"
1312,"AstraZeneca
3.9",Engineer,"₹ 7,11,299"
1313,"Cisco Systems
4.3",Software Engineer,"₹ 11,60,614"
1314,"Cisco Systems
4.3",Software Engineer II,"₹ 12,66,002"
1315,"Cisco Systems
4.3",Senior Software Engineer,"₹ 15,69,801"
1316,"Cisco Systems
4.3",Software Engineer III,"₹ 19,14,137"
1317,"Cisco Systems
4.3",Software Engineer IV,"₹ 25,01,784"
1318,"Analog Devices
3.9",Design Engineer,"₹ 11,86,015"
1319,"Analog Devices
3.9",Intern,"₹ 28,891/mo"
1320,"Analog Devices
3.9",Senior Design Engineer,"₹ 24,11,876"
1321,"Analog Devices
3.9",Software Engineer,"₹ 11,78,313"
1322,"Analog Devices
3.9",Digital Design Engineer,"₹ 16,30,000"
1323,"Credit Suisse
3.8",ENO,"₹ 14,01,236"
1324,"Credit Suisse
3.8",Credit Suisse ENO,"₹ 12,05,960"
1325,"Credit Suisse
3.8",Assistant Vice President,"₹ 27,00,300"
1326,"Credit Suisse
3.8","ENO, Credit Suisse","₹ 12,00,317"
1327,"Credit Suisse
3.8",Exempt Non Officer,"₹ 11,65,598"
1328,"Cisco Systems
4.3",Software Engineer,"₹ 11,60,614"
1329,"Cisco Systems
4.3",Software Engineer II,"₹ 12,66,002"
1330,"Cisco Systems
4.3",Senior Software Engineer,"₹ 15,69,801"
1331,"Cisco Systems
4.3",Software Engineer III,"₹ 19,14,137"
1332,"Cisco Systems
4.3",Software Engineer IV,"₹ 25,01,784"
1333,"ICS Consultancy Services
4.2",IT Recruiter,₹197K - ₹211K
1334,"ICS Consultancy Services
4.2",Senior Recruiter,₹389K - ₹424K
1335,"ICS Consultancy Services
4.2",Director - Recruitment,"₹2,999K - ₹3,249K"
1336,"Autodesk
4.0",Senior Software Engineer,"₹ 16,55,858"
1337,"Autodesk
4.0",Intern,"₹ 28,190/mo"
1338,"Autodesk
4.0",Software Development,"₹ 24,830/mo"
1339,"Autodesk
4.0",Software Engineer,"₹115K - ₹1,266K"
1340,"Autodesk
4.0",Software Developer,"₹1,244K - ₹1,624K"
1341,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
1342,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
1343,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
1344,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
1345,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
1346,"Happiest Minds Technologies
4.1",Senior Software Engineer,"₹ 7,38,019"
1347,"Happiest Minds Technologies
4.1",Module Lead,"₹ 11,48,159"
1348,"Happiest Minds Technologies
4.1",Software Engineer,"₹ 4,21,510"
1349,"Happiest Minds Technologies
4.1",Technical Lead,"₹ 15,20,747"
1350,"Happiest Minds Technologies
4.1",Senior Software Engineer,"₹ 40,943/mo"
1351,"Indium Software
4.0",Test Engineer,"₹ 3,55,153"
1352,"Indium Software
4.0",Test Engineer,"₹ 20,894/mo"
1353,"Indium Software
4.0",Software Test Engineer,"₹ 2,89,788"
1354,"Indium Software
4.0",Software Test Engineer,"₹ 30,000/mo"
1355,"Indium Software
4.0",Senior Test Engineer,"₹ 6,58,610"
1356,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
1357,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
1358,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
1359,"TTEC
3.4",Fraud Prevention Analyst,₹27K - ₹29K
1360,"TTEC
3.4",Chat Associate,₹24K - ₹26K
1361,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1362,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1363,"Amazon
4.2",Software Development Engineer,"₹ 44,187/mo"
1364,"Amazon
4.2",SDE1,"₹ 13,90,317"
1365,"Amazon
4.2",Customer Service Associate,"₹ 2,42,000"
1366,"P360
4.8",Senior Software Engineer,₹703K - ₹760K
1367,"P360
4.8",Senior Developer,"₹1,029K - ₹1,126K"
1368,"P360
4.8",Junior Software Developer,₹472K - ₹515K
1369,"P360
4.8",Senior Applications Developer,₹76K - ₹82K
1370,"P360
4.8",BI Developer,₹469K - ₹509K
1371,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1372,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1373,"Amazon
4.2",Software Development Engineer,"₹ 44,187/mo"
1374,"Amazon
4.2",SDE1,"₹ 13,90,317"
1375,"Amazon
4.2",Customer Service Associate,"₹ 2,42,000"
1376,Talent Arabia,-1,-1
1377,"IHS Markit
3.5",Assistant Vice President,"₹ 12,80,775"
1378,"IHS Markit
3.5",Associate,"₹ 6,72,638"
1379,"IHS Markit
3.5",Software Engineer,"₹ 7,91,836"
1380,"IHS Markit
3.5",Vice President,"₹ 22,24,243"
1381,"IHS Markit
3.5",Intern,"₹ 21,531/mo"
1382,"Neustar
3.7",Data Engineer,₹840K - ₹979K
1383,"Neustar
3.7",Senior Data Engineer,"₹1,217K - ₹1,330K"
1384,"Neustar
3.7",Software Engineer,"₹ 11,26,616"
1385,"Neustar
3.7",Senior Software Engineer,"₹1,448K - ₹1,711K"
1386,"Neustar
3.7",Senior Software Engineer,₹114K - ₹122K
1387,"Fidelity Investments
4.0",Software Engineer,"₹ 8,10,091"
1388,"Fidelity Investments
4.0",Senior Software Engineer,"₹ 13,40,438"
1389,"Fidelity Investments
4.0",Software Engineer/Developer,"₹ 9,35,282"
1390,"Fidelity Investments
4.0",Lead Software Engineer,"₹ 13,16,694"
1391,"Fidelity Investments
4.0",Project Manager,"₹ 27,30,405"
1392,"ICMR- National Institute for Research in Tuberculosis
3.4",Consultant,₹54K - ₹58K
1393,"ICMR- National Institute for Research in Tuberculosis
3.4",Research Assistant,₹25K - ₹27K
1394,"ICMR- National Institute for Research in Tuberculosis
3.4",Senior Research Fellow,₹26K - ₹28K
