,Company Name,Job Title,Salary
1807,"Société Générale
3.5",Business Analyst,"₹ 39,517/mo"
1808,"Société Générale
3.5",Senior Business Analyst,"₹ 17,05,453"
1809,"Société Générale
3.5",Business Analyst/Senior Associate,₹66K - ₹72K
1810,"Société Générale
3.5",IT Business Analyst,₹67K - ₹73K
1811,"SigTuple
2.8",Software Engineer,"₹ 14,15,408"
1812,"SigTuple
2.8",Software Engineer,₹29K - ₹31K
1813,"SigTuple
2.8",Senior Software Engineer,"₹2,340K - ₹2,544K"
1814,"SigTuple
2.8",Engineer,"₹1,355K - ₹1,465K"
1815,"SigTuple
2.8",Product Manager,"₹1,622K - ₹1,774K"
1816,iScientific TechSolutions Labs,-1,-1
1817,"Unbxd Inc
3.8",Software Engineer,"₹ 16,53,576"
1818,"Unbxd Inc
3.8",Senior Software Engineer,"₹1,083K - ₹3,537K"
1819,"Unbxd Inc
3.8",Sales Manager,"₹3,255K - ₹3,541K"
1820,"Unbxd Inc
3.8",Data Scientist,"₹2,490K - ₹2,696K"
1821,"Unbxd Inc
3.8",Architect,"₹5,847K - ₹6,319K"
1822,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1823,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1824,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
1825,"Amazon
4.2",SDE1,"₹ 13,98,718"
1826,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
1827,"Innominds Software
3.0",Data Engineer,"₹1,321K - ₹1,427K"
1828,"Innominds Software
3.0",Software Engineer,"₹ 7,68,465"
1829,"Innominds Software
3.0",Senior Software Engineer,"₹ 11,16,611"
1830,"Innominds Software
3.0",UI Developer,"₹ 5,46,197"
1831,"Innominds Software
3.0",Senior Software Engineer,"₹ 92,082/mo"
1832,"CIEL HR Services
4.5",Assistant Manager,"₹ 14,819/mo"
1833,"CIEL HR Services
4.5",Consultant,₹28K - ₹30K
1834,"CIEL HR Services
4.5",Human Resources Manager,₹16K - ₹17K
1835,"CIEL HR Services
4.5",Systems Administrator,₹580K - ₹633K
1836,"CIEL HR Services
4.5",General Manager,"₹1,412K - ₹1,540K"
1837,Codersarts,-1,-1
1838,"Antal International
3.6",Consultant,₹13K - ₹24K
1839,"Antal International
3.6",Research Associate,₹16K - ₹21K
1840,"Antal International
3.6",Software Developer,₹817K - ₹891K
1841,"Antal International
3.6",Manager,₹476K - ₹519K
1842,"Antal International
3.6",Manager,₹76K - ₹82K
1843,"Amazon
4.2",Senior Data Engineer,"₹ 14,22,102"
1844,"Amazon
4.2",Senior Data Engineer,₹266K - ₹290K
1845,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1846,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1847,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
1848,"Antal International
3.6",Consultant,₹13K - ₹24K
1849,"Antal International
3.6",Research Associate,₹16K - ₹21K
1850,"Antal International
3.6",Software Developer,₹817K - ₹891K
1851,"Antal International
3.6",Manager,₹476K - ₹519K
1852,"Antal International
3.6",Manager,₹76K - ₹82K
1853,"HERE Technologies
3.7",GIS Analyst,"₹ 2,57,357"
1854,"HERE Technologies
3.7",GIS Analyst,"₹ 18,717/mo"
1855,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 2,66,644"
1856,"HERE Technologies
3.7",Associate Geographic Technician,"₹ 2,72,627"
1857,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 17,776/mo"
1858,Devkraft Technologies,-1,-1
1859,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1860,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1861,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
1862,"Amazon
4.2",SDE1,"₹ 13,98,718"
1863,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
1864,"Zycus
3.3",Software Engineer,"₹ 5,33,368"
1865,"Zycus
3.3",Procurement Analyst,"₹ 4,20,678"
1866,"Zycus
3.3",Associate Software Engineer,"₹ 4,69,560"
1867,"Zycus
3.3",Software Engineer,"₹ 39,618/mo"
1868,"Zycus
3.3",Associate Test Lead,"₹ 6,37,406"
1869,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 17,782/mo"
1870,"Roljobs Technology Services Pvt Ltd
3.7",Senior Recruiter,"₹ 18,136/mo"
1871,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 2,42,724"
1872,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹207K - ₹484K
1873,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹11K - ₹15K
1874,"Ericsson-Worldwide
3.9",Network Engineer,"₹ 4,76,090"
1875,"Ericsson-Worldwide
3.9",Software Engineer,"₹ 6,39,112"
1876,"Ericsson-Worldwide
3.9",Senior Software Engineer,"₹ 10,70,244"
1877,"Ericsson-Worldwide
3.9",Solution Integrator,"₹ 6,66,691"
1878,"Ericsson-Worldwide
3.9",Engineer,"₹ 5,21,496"
1879,"Tata Insights and Quants
4.0",IT Support Specialist,₹25K - ₹27K
1880,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
1881,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
1882,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
1883,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
1884,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
1885,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
1886,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
1887,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
1888,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
1889,"YourMechanic
3.1",-1,-1
1890,"itForte
5.0",-1,-1
1891,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
1892,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
1893,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
1894,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
1895,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
1896,"Seagate Technology
3.3",Staff Engineer,"₹ 22,73,937"
1897,"Seagate Technology
3.3",Intern,"₹ 30,340/mo"
1898,"Seagate Technology
3.3",Software Engineer,"₹ 7,27,581"
1899,"Seagate Technology
3.3",Senior Firmware Engineer,"₹ 18,00,777"
1900,"Seagate Technology
3.3",Engineer-I,"₹ 9,21,868"
1901,"Icertis
4.2",Software Analyst,"₹ 7,02,394"
1902,"Icertis
4.2",Software Analyst,"₹ 38,423/mo"
1903,"Icertis
4.2",Senior Software Engineer,"₹ 9,38,519"
1904,"Icertis
4.2",Intern,"₹ 14,729/mo"
1905,"Icertis
4.2",Director,"₹ 45,28,456"
1906,"Coresight Research, Inc.
2.9",-1,-1
1907,"Jan Elaaj
1.0",-1,-1
1908,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
1909,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
1910,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
1911,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
1912,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
1913,"MINDBODY
3.5",QA Analyst,"₹1,126K - ₹1,234K"
1914,"MINDBODY
3.5",Operations,₹19K - ₹21K
1915,"MINDBODY
3.5",Software Engineer III,"₹2,299K - ₹2,510K"
1916,"MINDBODY
3.5",Anonymous,"₹953K - ₹1,025K"
1917,"MINDBODY
3.5",Senior QA Analyst,"₹945K - ₹1,035K"
1918,"Grid Logic Software Private Limited
4.7",Key Account Manager,₹673K - ₹732K
1919,"Grid Logic Software Private Limited
4.7",Software,₹2K - ₹2K
1920,"Grid Logic Software Private Limited
4.7",Process Developer-II,₹226K - ₹248K
1921,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
1922,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
1923,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
1924,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
1925,"TTEC
3.4",Chat Associate,₹24K - ₹26K
1926,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
1927,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
1928,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
1929,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
1930,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
1931,"CIEL HR Services
4.5",Assistant Manager,"₹ 14,819/mo"
1932,"CIEL HR Services
4.5",Consultant,₹28K - ₹30K
1933,"CIEL HR Services
4.5",Human Resources Manager,₹16K - ₹17K
1934,"CIEL HR Services
4.5",Systems Administrator,₹580K - ₹633K
1935,"CIEL HR Services
4.5",General Manager,"₹1,412K - ₹1,540K"
1936,"Triangle Global
5.0",Senior Manager Recruitment,"₹2,229K - ₹2,419K"
1937,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
1938,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
1939,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
1940,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
1941,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
1942,"Paytm
3.4",Software Engineer,"₹ 10,91,744"
1943,"Paytm
3.4",Senior Software Engineer,"₹ 17,85,469"
1944,"Paytm
3.4",Product Manager,"₹ 22,55,948"
1945,"Paytm
3.4",Software Developer,"₹ 10,74,781"
1946,"Paytm
3.4",Assistant Manager,"₹ 8,57,801"
1947,"Umlaut
3.9",Senior Engineer,₹444K - ₹490K
1948,"Umlaut
3.9",Mechanical Design Engineer,₹14K - ₹16K
1949,"Umlaut
3.9",Illustrator,₹287K - ₹312K
1950,"Teknuance Info Solutions
4.2",Research Analyst,"₹ 18,114/mo"
1951,"Teknuance Info Solutions
4.2",Software Developer,₹13K - ₹28K
1952,"Teknuance Info Solutions
4.2",Front End Developer,₹22K - ₹25K
1953,"Teknuance Info Solutions
4.2",Software Developer,₹385K - ₹412K
1954,"Teknuance Info Solutions
4.2",Business Analyst,₹20K - ₹22K
1955,"Near.co
4.7",Software Engineer,"₹1,075K - ₹1,172K"
1956,"Near.co
4.7",Analyst,₹650K - ₹717K
1957,"Near.co
4.7",Engineer,₹806K - ₹874K
1958,"Near.co
4.7",Devops Engineer,₹444K - ₹488K
1959,"Near.co
4.7",Lead,"₹1,560K - ₹1,683K"
1960,"Edge Networks ATS
3.7",Software Engineer,"₹ 5,38,111"
1961,"Edge Networks ATS
3.7",Project Manager,"₹ 70,188/mo"
1962,"Edge Networks ATS
3.7",Senior Software Engineer,₹558K - ₹607K
1963,"Edge Networks ATS
3.7",Software Developer,"₹1,183K - ₹1,289K"
1964,"Edge Networks ATS
3.7",Manager,"₹976K - ₹1,043K"
1965,"Amazon
4.2",Senior Data Engineer,"₹ 14,22,102"
1966,"Amazon
4.2",Senior Data Engineer,₹266K - ₹290K
1967,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1968,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1969,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
1970,"Antal International
3.6",Consultant,₹13K - ₹24K
1971,"Antal International
3.6",Research Associate,₹16K - ₹21K
1972,"Antal International
3.6",Software Developer,₹817K - ₹891K
1973,"Antal International
3.6",Manager,₹476K - ₹519K
1974,"Antal International
3.6",Manager,₹76K - ₹82K
1975,"HERE Technologies
3.7",GIS Analyst,"₹ 2,57,357"
1976,"HERE Technologies
3.7",GIS Analyst,"₹ 18,717/mo"
1977,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 2,66,644"
1978,"HERE Technologies
3.7",Associate Geographic Technician,"₹ 2,72,627"
1979,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 17,776/mo"
1980,Devkraft Technologies,-1,-1
1981,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1982,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1983,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
1984,"Amazon
4.2",SDE1,"₹ 13,98,718"
1985,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
1986,"Zycus
3.3",Software Engineer,"₹ 5,33,368"
1987,"Zycus
3.3",Procurement Analyst,"₹ 4,20,678"
1988,"Zycus
3.3",Associate Software Engineer,"₹ 4,69,560"
1989,"Zycus
3.3",Software Engineer,"₹ 39,618/mo"
1990,"Zycus
3.3",Associate Test Lead,"₹ 6,37,406"
1991,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 17,782/mo"
1992,"Roljobs Technology Services Pvt Ltd
3.7",Senior Recruiter,"₹ 18,136/mo"
1993,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 2,42,724"
1994,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹207K - ₹484K
1995,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹11K - ₹15K
1996,"Ericsson-Worldwide
3.9",Network Engineer,"₹ 4,76,090"
1997,"Ericsson-Worldwide
3.9",Software Engineer,"₹ 6,39,112"
1998,"Ericsson-Worldwide
3.9",Senior Software Engineer,"₹ 10,70,244"
1999,"Ericsson-Worldwide
3.9",Solution Integrator,"₹ 6,66,691"
2000,"Ericsson-Worldwide
3.9",Engineer,"₹ 5,21,496"
2001,"Tata Insights and Quants
4.0",IT Support Specialist,₹25K - ₹27K
2002,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
2003,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
2004,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
2005,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
2006,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
2007,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
2008,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
2009,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
2010,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
2011,"YourMechanic
3.1",-1,-1
2012,"itForte
5.0",-1,-1
2013,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
2014,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
2015,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
2016,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
2017,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
2018,"Seagate Technology
3.3",Staff Engineer,"₹ 22,73,937"
2019,"Seagate Technology
3.3",Intern,"₹ 30,340/mo"
2020,"Seagate Technology
3.3",Software Engineer,"₹ 7,27,581"
2021,"Seagate Technology
3.3",Senior Firmware Engineer,"₹ 18,00,777"
2022,"Seagate Technology
3.3",Engineer-I,"₹ 9,21,868"
2023,"Icertis
4.2",Software Analyst,"₹ 7,02,394"
2024,"Icertis
4.2",Software Analyst,"₹ 38,423/mo"
2025,"Icertis
4.2",Senior Software Engineer,"₹ 9,38,519"
2026,"Icertis
4.2",Intern,"₹ 14,729/mo"
2027,"Icertis
4.2",Director,"₹ 45,28,456"
2028,"Coresight Research, Inc.
2.9",-1,-1
2029,"Jan Elaaj
1.0",-1,-1
2030,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
2031,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
2032,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
2033,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
2034,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
2035,"MINDBODY
3.5",QA Analyst,"₹1,126K - ₹1,234K"
2036,"MINDBODY
3.5",Operations,₹19K - ₹21K
2037,"MINDBODY
3.5",Software Engineer III,"₹2,299K - ₹2,510K"
2038,"MINDBODY
3.5",Anonymous,"₹953K - ₹1,025K"
2039,"MINDBODY
3.5",Senior QA Analyst,"₹945K - ₹1,035K"
2040,"Grid Logic Software Private Limited
4.7",Key Account Manager,₹673K - ₹732K
2041,"Grid Logic Software Private Limited
4.7",Software,₹2K - ₹2K
2042,"Grid Logic Software Private Limited
4.7",Process Developer-II,₹226K - ₹248K
2043,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
2044,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
2045,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
2046,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
2047,"TTEC
3.4",Chat Associate,₹24K - ₹26K
2048,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
2049,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
2050,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
2051,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
2052,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
2053,"CIEL HR Services
4.5",Assistant Manager,"₹ 14,819/mo"
2054,"CIEL HR Services
4.5",Consultant,₹28K - ₹30K
2055,"CIEL HR Services
4.5",Human Resources Manager,₹16K - ₹17K
2056,"CIEL HR Services
4.5",Systems Administrator,₹580K - ₹633K
2057,"CIEL HR Services
4.5",General Manager,"₹1,412K - ₹1,540K"
2058,"Triangle Global
5.0",Senior Manager Recruitment,"₹2,229K - ₹2,419K"
2059,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
2060,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
2061,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
2062,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
2063,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
2064,"Paytm
3.4",Software Engineer,"₹ 10,91,744"
2065,"Paytm
3.4",Senior Software Engineer,"₹ 17,85,469"
2066,"Paytm
3.4",Product Manager,"₹ 22,55,948"
2067,"Paytm
3.4",Software Developer,"₹ 10,74,781"
2068,"Paytm
3.4",Assistant Manager,"₹ 8,57,801"
2069,"Umlaut
3.9",Senior Engineer,₹444K - ₹490K
2070,"Umlaut
3.9",Mechanical Design Engineer,₹14K - ₹16K
2071,"Umlaut
3.9",Illustrator,₹287K - ₹312K
2072,"Teknuance Info Solutions
4.2",Research Analyst,"₹ 18,114/mo"
2073,"Teknuance Info Solutions
4.2",Software Developer,₹13K - ₹28K
2074,"Teknuance Info Solutions
4.2",Front End Developer,₹22K - ₹25K
2075,"Teknuance Info Solutions
4.2",Software Developer,₹385K - ₹412K
2076,"Teknuance Info Solutions
4.2",Business Analyst,₹20K - ₹22K
2077,"Near.co
4.7",Software Engineer,"₹1,075K - ₹1,172K"
2078,"Near.co
4.7",Analyst,₹650K - ₹717K
2079,"Near.co
4.7",Engineer,₹806K - ₹874K
2080,"Near.co
4.7",Devops Engineer,₹444K - ₹488K
2081,"Near.co
4.7",Lead,"₹1,560K - ₹1,683K"
2082,"Edge Networks ATS
3.7",Software Engineer,"₹ 5,38,111"
2083,"Edge Networks ATS
3.7",Project Manager,"₹ 70,188/mo"
2084,"Edge Networks ATS
3.7",Senior Software Engineer,₹558K - ₹607K
2085,"Edge Networks ATS
3.7",Software Developer,"₹1,183K - ₹1,289K"
2086,"Edge Networks ATS
3.7",Manager,"₹976K - ₹1,043K"
2087,"Amazon
4.2",Senior Data Engineer,"₹ 14,22,102"
2088,"Amazon
4.2",Senior Data Engineer,₹266K - ₹290K
2089,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
2090,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
2091,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
2092,"Antal International
3.6",Consultant,₹13K - ₹24K
2093,"Antal International
3.6",Research Associate,₹16K - ₹21K
2094,"Antal International
3.6",Software Developer,₹817K - ₹891K
2095,"Antal International
3.6",Manager,₹476K - ₹519K
2096,"Antal International
3.6",Manager,₹76K - ₹82K
2097,"HERE Technologies
3.7",GIS Analyst,"₹ 2,57,357"
2098,"HERE Technologies
3.7",GIS Analyst,"₹ 18,717/mo"
2099,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 2,66,644"
2100,"HERE Technologies
3.7",Associate Geographic Technician,"₹ 2,72,627"
2101,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 17,776/mo"
2102,Devkraft Technologies,-1,-1
2103,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
2104,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
2105,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
2106,"Amazon
4.2",SDE1,"₹ 13,98,718"
2107,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
2108,"Zycus
3.3",Software Engineer,"₹ 5,33,368"
2109,"Zycus
3.3",Procurement Analyst,"₹ 4,20,678"
2110,"Zycus
3.3",Associate Software Engineer,"₹ 4,69,560"
2111,"Zycus
3.3",Software Engineer,"₹ 39,618/mo"
2112,"Zycus
3.3",Associate Test Lead,"₹ 6,37,406"
2113,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 17,782/mo"
2114,"Roljobs Technology Services Pvt Ltd
3.7",Senior Recruiter,"₹ 18,136/mo"
2115,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 2,42,724"
2116,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹207K - ₹484K
2117,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹11K - ₹15K
2118,"Ericsson-Worldwide
3.9",Network Engineer,"₹ 4,76,090"
2119,"Ericsson-Worldwide
3.9",Software Engineer,"₹ 6,39,112"
2120,"Ericsson-Worldwide
3.9",Senior Software Engineer,"₹ 10,70,244"
2121,"Ericsson-Worldwide
3.9",Solution Integrator,"₹ 6,66,691"
2122,"Ericsson-Worldwide
3.9",Engineer,"₹ 5,21,496"
2123,"Tata Insights and Quants
4.0",IT Support Specialist,₹25K - ₹27K
2124,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
2125,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
2126,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
2127,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
2128,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
2129,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
2130,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
2131,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
2132,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
2133,"YourMechanic
3.1",-1,-1
2134,"itForte
5.0",-1,-1
2135,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
2136,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
2137,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
2138,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
2139,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
2140,"Seagate Technology
3.3",Staff Engineer,"₹ 22,73,937"
2141,"Seagate Technology
3.3",Intern,"₹ 30,340/mo"
2142,"Seagate Technology
3.3",Software Engineer,"₹ 7,27,581"
2143,"Seagate Technology
3.3",Senior Firmware Engineer,"₹ 18,00,777"
2144,"Seagate Technology
3.3",Engineer-I,"₹ 9,21,868"
2145,"Icertis
4.2",Software Analyst,"₹ 7,02,394"
2146,"Icertis
4.2",Software Analyst,"₹ 38,423/mo"
2147,"Icertis
4.2",Senior Software Engineer,"₹ 9,38,519"
2148,"Icertis
4.2",Intern,"₹ 14,729/mo"
2149,"Icertis
4.2",Director,"₹ 45,28,456"
2150,"Coresight Research, Inc.
2.9",-1,-1
2151,"Jan Elaaj
1.0",-1,-1
2152,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
2153,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
2154,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
2155,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
2156,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
2157,"MINDBODY
3.5",QA Analyst,"₹1,126K - ₹1,234K"
2158,"MINDBODY
3.5",Operations,₹19K - ₹21K
2159,"MINDBODY
3.5",Software Engineer III,"₹2,299K - ₹2,510K"
2160,"MINDBODY
3.5",Anonymous,"₹953K - ₹1,025K"
2161,"MINDBODY
3.5",Senior QA Analyst,"₹945K - ₹1,035K"
2162,"Grid Logic Software Private Limited
4.7",Key Account Manager,₹673K - ₹732K
2163,"Grid Logic Software Private Limited
4.7",Software,₹2K - ₹2K
2164,"Grid Logic Software Private Limited
4.7",Process Developer-II,₹226K - ₹248K
2165,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
2166,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
2167,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
2168,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
2169,"TTEC
3.4",Chat Associate,₹24K - ₹26K
2170,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
2171,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
2172,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
2173,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
2174,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
2175,"CIEL HR Services
4.5",Assistant Manager,"₹ 14,819/mo"
2176,"CIEL HR Services
4.5",Consultant,₹28K - ₹30K
2177,"CIEL HR Services
4.5",Human Resources Manager,₹16K - ₹17K
2178,"CIEL HR Services
4.5",Systems Administrator,₹580K - ₹633K
2179,"CIEL HR Services
4.5",General Manager,"₹1,412K - ₹1,540K"
2180,"Triangle Global
5.0",Senior Manager Recruitment,"₹2,229K - ₹2,419K"
2181,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
2182,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
2183,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
2184,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
2185,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
2186,"Paytm
3.4",Software Engineer,"₹ 10,91,744"
2187,"Paytm
3.4",Senior Software Engineer,"₹ 17,85,469"
2188,"Paytm
3.4",Product Manager,"₹ 22,55,948"
2189,"Paytm
3.4",Software Developer,"₹ 10,74,781"
2190,"Paytm
3.4",Assistant Manager,"₹ 8,57,801"
2191,"Umlaut
3.9",Senior Engineer,₹444K - ₹490K
2192,"Umlaut
3.9",Mechanical Design Engineer,₹14K - ₹16K
2193,"Umlaut
3.9",Illustrator,₹287K - ₹312K
2194,"Teknuance Info Solutions
4.2",Research Analyst,"₹ 18,114/mo"
2195,"Teknuance Info Solutions
4.2",Software Developer,₹13K - ₹28K
2196,"Teknuance Info Solutions
4.2",Front End Developer,₹22K - ₹25K
2197,"Teknuance Info Solutions
4.2",Software Developer,₹385K - ₹412K
2198,"Teknuance Info Solutions
4.2",Business Analyst,₹20K - ₹22K
2199,"Near.co
4.7",Software Engineer,"₹1,075K - ₹1,172K"
